id,code,prefix,start,end,label
PL4371-4379.5,PL4371-4379.5,PL,4371.0,4379.5,Vietnamese. Annamese
PL4471-4471.5,PL4471-4471.5,PL,4471.0,4471.5,Nicobarese
PL4490-4498,PL4490-4498,PL,4490.0,4498.0,Chamic languages
PL4501-4587.95,PL4501-4587.95,PL,4501.0,4587.95,Munda languages (Kolarian languages)
PL4601-4890,PL4601-4890,PL,4601.0,4890.0,Dravidian languages
PL5001-7511,PL5001-7511,PL,5001.0,7511.0,Languages of Oceania
PL5001-7101,PL5001-7101,PL,5001.0,7101.0,"Austronesian, Papuan, and Australian languages"
PL5051-5497.95,PL5051-5497.95,PL,5051.0,5497.95,Malayan (Indonesian) languages
PL5501-6135,PL5501-6135,PL,5501.0,6135.0,Philippine languages
PL6145-6167.95,PL6145-6167.95,PL,6145.0,6167.95,Taiwan languages
PL6191-6341,PL6191-6341,PL,6191.0,6341.0,Micronesian and Melanesian languages
PL6401-6551.5,PL6401-6551.5,PL,6401.0,6551.5,Polynesian languages
PL6601-6621,PL6601-6621,PL,6601.0,6621.0,Papuan languages
PL7001-7101,PL7001-7101,PL,7001.0,7101.0,Australian languages
PL8000-8844,PL8000-8844,PL,8000.0,8844.0,African languages and literature
PM1-9021,PM1-9021,PM,1.0,9021.0,"Hyperborean, Indian, and artificial languages"
PM1-96,PM1-96,PM,1.0,96.0,Hyperborean languages of Arctic Asia and America
PM101-7356,PM101-7356,PM,101.0,7356.0,Indian languages
PM7801-7895,PM7801-7895,PM,7801.0,7895.0,Mixed languages
PM7831-7875,PM7831-7875,PM,7831.0,7875.0,Creole languages
PM8001-9021,PM8001-9021,PM,8001.0,9021.0,Artificial languages--Universal languages
PM8201-8298,PM8201-8298,PM,8201.0,8298.0,Esperanto
PM8999,PM8999,PM,8999.0,8999.0,Picture languages
PM9001-9021,PM9001-9021,PM,9001.0,9021.0,Secret languages
PN1-6790,PN1-6790,PN,1.0,6790.0,Literature (General)
PN1-9,PN1-9,PN,1.0,9.0,Periodicals
PN20-30,PN20-30,PN,20.0,30.0,Societies
PN45-57,PN45-57,PN,45.0,57.0,Theory. Philosophy. Esthetics
PN59-72,PN59-72,PN,59.0,72.0,Study and teaching
PN80-99,PN80-99,PN,80.0,99.0,Criticism
PN101-245,PN101-245,PN,101.0,245.0,Authorship
PN172-239,PN172-239,PN,172.0,239.0,"Technique. Literary composition, etc."
PN241-241.5,PN241-241.5,PN,241.0,241.5,Translating as a literary pursuit
PN441-1009.5,PN441-1009.5,PN,441.0,1009.5,Literary history
PN451-497,PN451-497,PN,451.0,497.0,Biography
PN500-519,PN500-519,PN,500.0,519.0,Collections
PN597-605,PN597-605,PN,597.0,605.0,"Special relations, movements, and currents of literature"
PN610-779,PN610-779,PN,610.0,779.0,By period
PN611-649,PN611-649,PN,611.0,649.0,Ancient
PN661-694,PN661-694,PN,661.0,694.0,Medieval (to 1500)
PN695-779,PN695-779,PN,695.0,779.0,Modern
PN801-820,PN801-820,PN,801.0,820.0,Romance literature
PN821-840,PN821-840,PN,821.0,840.0,Germanic literature
PN841,PN841,PN,841.0,841.0,Black literature (General)
PN842,PN842,PN,842.0,842.0,Jewish literature in various languages
PN851-884,PN851-884,PN,851.0,884.0,Comparative literature
PN905-1008,PN905-1008,PN,905.0,1008.0,Folk literature
PN980-995,PN980-995,PN,980.0,995.0,Fables
PN1008.2-1009.5,PN1008.2-1009.5,PN,1008.2,1009.5,Juvenile literature
PN1010-1525,PN1010-1525,PN,1010.0,1525.0,Poetry
PN1031-1049,PN1031-1049,PN,1031.0,1049.0,"Theory, philosophy, relations, etc."
PN1065-1085,PN1065-1085,PN,1065.0,1085.0,"Relations to, and treatment of, special subjects"
PN1110-1279,PN1110-1279,PN,1110.0,1279.0,History and criticism
PN1301-1333,PN1301-1333,PN,1301.0,1333.0,Epic poetry
PN1341-1347,PN1341-1347,PN,1341.0,1347.0,Folk poetry
PN1351-1389,PN1351-1389,PN,1351.0,1389.0,Lyric poetry
PN1530,PN1530,PN,1530.0,1530.0,The monologue
PN1551,PN1551,PN,1551.0,1551.0,The dialogue
PN1560-1590,PN1560-1590,PN,1560.0,1590.0,The performing arts. Show business
PN1585-1589,PN1585-1589,PN,1585.0,1589.0,Centers for the performing arts
PN1600-3307,PN1600-3307,PN,1600.0,3307.0,Drama
PN1635-1650,PN1635-1650,PN,1635.0,1650.0,"Relation to, and treatment of, special subjects"
PN1660-1693,PN1660-1693,PN,1660.0,1693.0,Technique of dramatic composition
PN1720-1861,PN1720-1861,PN,1720.0,1861.0,History
PN1865-1988,PN1865-1988,PN,1865.0,1988.0,Special types
PN1990-1992.92,PN1990-1992.92,PN,1990.0,1992.92,Broadcasting
PN1991-1991.9,PN1991-1991.9,PN,1991.0,1991.9,Radio broadcasts
PN1992-1992.92,PN1992-1992.92,PN,1992.0,1992.92,Television broadcasts
PN1992.93-1992.95,PN1992.93-1992.95,PN,1992.93,1992.95,Nonbroadcast video recordings
PN1993-1999,PN1993-1999,PN,1993.0,1999.0,Motion pictures
PN1997-1997.85,PN1997-1997.85,PN,1997.0,1997.85,"Plays, scenarios, etc."
PN2000-3307,PN2000-3307,PN,2000.0,3307.0,Dramatic representation. The theater
PN2061-2071,PN2061-2071,PN,2061.0,2071.0,Art of acting
PN2085-2091,PN2085-2091,PN,2085.0,2091.0,The stage and accessories
PN2131-2193,PN2131-2193,PN,2131.0,2193.0,By period
PN2219.3-3030,PN2219.3-3030,PN,2219.3,3030.0,Special regions or countries
PN3035,PN3035,PN,3035.0,3035.0,The Jewish theater
PN3151-3171,PN3151-3171,PN,3151.0,3171.0,Amateur theater
PN3175-3191,PN3175-3191,PN,3175.0,3191.0,College and school theatricals
PN3203-3299,PN3203-3299,PN,3203.0,3299.0,"Tableaux, pageants, ""Happenings,"" etc."
PN3311-3503,PN3311-3503,PN,3311.0,3503.0,Prose. Prose fiction
PN3329-3352,PN3329-3352,PN,3329.0,3352.0,"Philosophy, theory, etc."
PN3355-3383,PN3355-3383,PN,3355.0,3383.0,Technique. Authorship
PN3427-3448,PN3427-3448,PN,3427.0,3448.0,Special kinds of fiction. Fiction genres
PN3451-3503,PN3451-3503,PN,3451.0,3503.0,History
PN4001-4355,PN4001-4355,PN,4001.0,4355.0,"Oratory. Elocution, etc."
PN4071-4095,PN4071-4095,PN,4071.0,4095.0,Study and teaching
PN4177-4191,PN4177-4191,PN,4177.0,4191.0,Debating
PN4199-4321,PN4199-4321,PN,4199.0,4321.0,Recitations (in English)
PN4331-4355,PN4331-4355,PN,4331.0,4355.0,Recitations in foreign languages
PN4390,PN4390,PN,4390.0,4390.0,Diaries
PN4400,PN4400,PN,4400.0,4400.0,Letters (Literary history)
PN4500,PN4500,PN,4500.0,4500.0,Essays (Literary history)
PN4699-5650,PN4699-5650,PN,4699.0,5650.0,"Journalism. The periodical press, etc."
PN4735-4748,PN4735-4748,PN,4735.0,4748.0,Relation to the state. Government and the press. Liberty of the press
PN4775-4784,PN4775-4784,PN,4775.0,4784.0,Technique. Practical journalism
PN4825-4830,PN4825-4830,PN,4825.0,4830.0,Amateur journalism
PN4832-4836,PN4832-4836,PN,4832.0,4836.0,Magazines and other periodicals
PN4840-5648,PN4840-5648,PN,4840.0,5648.0,By region or country
PN5650,PN5650,PN,5650.0,5650.0,The Jewish press
PN6010-6790,PN6010-6790,PN,6010.0,6790.0,Collections of general literature
PN6066-6069,PN6066-6069,PN,6066.0,6069.0,Special classes of authors
PN6080-6095,PN6080-6095,PN,6080.0,6095.0,Quotations
PN6099-6110,PN6099-6110,PN,6099.0,6110.0,Poetry
PN6110.5-6120,PN6110.5-6120,PN,6110.5,6120.0,Drama
PN6120.15-6120.95,PN6120.15-6120.95,PN,6120.15,6120.95,Fiction
PN6121-6129,PN6121-6129,PN,6121.0,6129.0,Orations
PN6130-6140,PN6130-6140,PN,6130.0,6140.0,Letters
PN6141-6145,PN6141-6145,PN,6141.0,6145.0,Essays
PN6146.5-6231,PN6146.5-6231,PN,6146.5,6231.0,Wit and humor
PN6157-6222,PN6157-6222,PN,6157.0,6222.0,By region or country
PN6233-6238,PN6233-6238,PN,6233.0,6238.0,Anacreontic literature
PN6244-6246,PN6244-6246,PN,6244.0,6246.0,Literary extracts. Commonplace books
PN6249-6258,PN6249-6258,PN,6249.0,6258.0,Ana
PN6259-6268,PN6259-6268,PN,6259.0,6268.0,Anecdotes. Table talk
PN6269-6278,PN6269-6278,PN,6269.0,6278.0,Aphorisms. Apothegms
PN6279-6288,PN6279-6288,PN,6279.0,6288.0,Epigrams
PN6288.5-6298,PN6288.5-6298,PN,6288.5,6298.0,Epitaphs
PN6299-6308,PN6299-6308,PN,6299.0,6308.0,Maxims
PN6309-6318,PN6309-6318,PN,6309.0,6318.0,Mottoes
PN6319-6328,PN6319-6328,PN,6319.0,6328.0,"Sayings, bon mots, etc."
PN6329-6338,PN6329-6338,PN,6329.0,6338.0,Thoughts
PN6340-6348,PN6340-6348,PN,6340.0,6348.0,Toasts
PN6348.5-6358,PN6348.5-6358,PN,6348.5,6358.0,"Emblems, devices"
PN6361,PN6361,PN,6361.0,6361.0,Paradoxes
PN6366-6377,PN6366-6377,PN,6366.0,6377.0,"Riddles, acrostics, charades, conundrums, etc."
PN6400-6525,PN6400-6525,PN,6400.0,6525.0,Proverbs
PN6700-6790,PN6700-6790,PN,6700.0,6790.0,"Comic books, strips, etc."
PQ1-3999,PQ1-3999,PQ,1.0,3999.0,French literature
PQ1-771,PQ1-771,PQ,1.0,771.0,History and criticism
PQ1-150,PQ1-150,PQ,1.0,150.0,General
PQ151-221,PQ151-221,PQ,151.0,221.0,Medieval. Old French
PQ226-317,PQ226-317,PQ,226.0,317.0,Modern
PQ400-491,PQ400-491,PQ,400.0,491.0,Poetry
PQ500-591,PQ500-591,PQ,500.0,591.0,Drama
PQ601-771,PQ601-771,PQ,601.0,771.0,Prose and prose fiction
PQ781-841,PQ781-841,PQ,781.0,841.0,Folk literature
PQ845,PQ845,PQ,845.0,845.0,Juvenile literature
PQ1100-1297,PQ1100-1297,PQ,1100.0,1297.0,Collections
PQ1100-1145,PQ1100-1145,PQ,1100.0,1145.0,General
PQ1160-1193,PQ1160-1193,PQ,1160.0,1193.0,Poetry
PQ1211-1241,PQ1211-1241,PQ,1211.0,1241.0,Drama
PQ1243-1297,PQ1243-1297,PQ,1243.0,1297.0,Prose
PQ1300-1595,PQ1300-1595,PQ,1300.0,1595.0,Old French literature
PQ1300-1391,PQ1300-1391,PQ,1300.0,1391.0,Collections
PQ1411-1545,PQ1411-1545,PQ,1411.0,1545.0,To 1350/1400
PQ1551-1595,PQ1551-1595,PQ,1551.0,1595.0,15th century (to ca. 1525)
PQ1600-2726,PQ1600-2726,PQ,1600.0,2726.0,Modern literature
PQ1600-1709,PQ1600-1709,PQ,1600.0,1709.0,16th century
PQ1710-1935,PQ1710-1935,PQ,1710.0,1935.0,17th century
PQ1947-2147,PQ1947-2147,PQ,1947.0,2147.0,18th century
PQ2149-2551,PQ2149-2551,PQ,2149.0,2551.0,19th century
PQ2600-2651,PQ2600-2651,PQ,2600.0,2651.0,1900-1960
PQ2660-2686,PQ2660-2686,PQ,2660.0,2686.0,1961-2000
PQ2700-2726,PQ2700-2726,PQ,2700.0,2726.0,2001-
PQ3800-3999,PQ3800-3999,PQ,3800.0,3999.0,"Provincial, local, colonial, etc."
PQ4001-5999,PQ4001-5999,PQ,4001.0,5999.0,Italian literature
PQ4001-4199.5,PQ4001-4199.5,PQ,4001.0,4199.5,History and criticism
PQ4001-4063,PQ4001-4063,PQ,4001.0,4063.0,General
PQ4064-4075,PQ4064-4075,PQ,4064.0,4075.0,Early to 1500
PQ4077-4088,PQ4077-4088,PQ,4077.0,4088.0,Modern
PQ4091-4131,PQ4091-4131,PQ,4091.0,4131.0,Poetry
PQ4133-4160,PQ4133-4160,PQ,4133.0,4160.0,Drama
PQ4161-4185,PQ4161-4185,PQ,4161.0,4185.0,Prose
PQ4186-4199,PQ4186-4199,PQ,4186.0,4199.0,Folk literature
PQ4199.5,PQ4199.5,PQ,4199.5,4199.5,Juvenile literature (General)
PQ4201-4263,PQ4201-4263,PQ,4201.0,4263.0,Collections
PQ4201-4204,PQ4201-4204,PQ,4201.0,4204.0,General
PQ4205-4206,PQ4205-4206,PQ,4205.0,4206.0,Translations
PQ4207-4225,PQ4207-4225,PQ,4207.0,4225.0,Poetry
PQ4227-4245,PQ4227-4245,PQ,4227.0,4245.0,Drama
PQ4247-4263,PQ4247-4263,PQ,4247.0,4263.0,Prose
PQ4265-4556,PQ4265-4556,PQ,4265.0,4556.0,Individual authors and works to 1400
PQ4561-4664,PQ4561-4664,PQ,4561.0,4664.0,"Individual authors, 1400-1700"
PQ4675-4734,PQ4675-4734,PQ,4675.0,4734.0,"Individual authors, 1701-1900"
PQ4800-4851,PQ4800-4851,PQ,4800.0,4851.0,"Individual authors, 1900-1960"
PQ4860-4886,PQ4860-4886,PQ,4860.0,4886.0,"Individual authors, 1961-2000"
PQ4900-4926,PQ4900-4926,PQ,4900.0,4926.0,"Individual authors, 2001-"
PQ5901-5999,PQ5901-5999,PQ,5901.0,5999.0,"Regional, provincial, local, etc."
PQ6001-8929,PQ6001-8929,PQ,6001.0,8929.0,Spanish literature
PQ6001-6168,PQ6001-6168,PQ,6001.0,6168.0,History and criticism
PQ6001-6056,PQ6001-6056,PQ,6001.0,6056.0,General
PQ6056,PQ6056,PQ,6056.0,6056.0,Moorish-Spanish literature
PQ6058-6060,PQ6058-6060,PQ,6058.0,6060.0,Early to 1500
PQ6061-6073,PQ6061-6073,PQ,6061.0,6073.0,Modern
PQ6075-6098,PQ6075-6098,PQ,6075.0,6098.0,Poetry
PQ6098.7-6129,PQ6098.7-6129,PQ,6098.7,6129.0,Drama
PQ6131-6153,PQ6131-6153,PQ,6131.0,6153.0,Prose
PQ6155-6167,PQ6155-6167,PQ,6155.0,6167.0,Folk literature
PQ6168,PQ6168,PQ,6168.0,6168.0,Juvenile literature (General)
PQ6170-6269,PQ6170-6269,PQ,6170.0,6269.0,Collections
PQ6170-6174.9,PQ6170-6174.9,PQ,6170.0,6174.9,General
PQ6174.95-6215,PQ6174.95-6215,PQ,6174.95,6215.0,Poetry
PQ6217-6241,PQ6217-6241,PQ,6217.0,6241.0,Drama
PQ6247-6264,PQ6247-6264,PQ,6247.0,6264.0,Prose
PQ6265-6269,PQ6265-6269,PQ,6265.0,6269.0,Translations
PQ6271-6498,PQ6271-6498,PQ,6271.0,6498.0,Individual authors and works to 1700
PQ6500-6576,PQ6500-6576,PQ,6500.0,6576.0,"Individual authors, 1700-ca. 1868"
PQ6600-6647,PQ6600-6647,PQ,6600.0,6647.0,"Individual authors, 1868-1960"
PQ6650-6676,PQ6650-6676,PQ,6650.0,6676.0,"Individual authors, 1961-2000"
PQ6700-6726,PQ6700-6726,PQ,6700.0,6726.0,"Individual authors, 2001-"
PQ7000-8929,PQ7000-8929,PQ,7000.0,8929.0,"Provincial, local, colonial, etc."
PQ7081-8560,PQ7081-8560,PQ,7081.0,8560.0,Spanish America
PQ9000-9999,PQ9000-9999,PQ,9000.0,9999.0,Portuguese literature
PQ9000-9129,PQ9000-9129,PQ,9000.0,9129.0,History and criticism
PQ9000-9034,PQ9000-9034,PQ,9000.0,9034.0,General
PQ9035-9055,PQ9035-9055,PQ,9035.0,9055.0,Special periods
PQ9061-9081,PQ9061-9081,PQ,9061.0,9081.0,Poetry
PQ9083-9095,PQ9083-9095,PQ,9083.0,9095.0,Drama
PQ9097-9119,PQ9097-9119,PQ,9097.0,9119.0,Prose
PQ9121-9128,PQ9121-9128,PQ,9121.0,9128.0,Folk literature
PQ9129,PQ9129,PQ,9129.0,9129.0,Juvenile literature (General)
PQ9131-9188,PQ9131-9188,PQ,9131.0,9188.0,Collections
PQ9131-9144,PQ9131-9144,PQ,9131.0,9144.0,General
PQ9137,PQ9137,PQ,9137.0,9137.0,Translations
PQ9149-9163,PQ9149-9163,PQ,9149.0,9163.0,Poetry
PQ9164-9170,PQ9164-9170,PQ,9164.0,9170.0,Drama
PQ9172-9188,PQ9172-9188,PQ,9172.0,9188.0,Prose
PQ9189,PQ9189,PQ,9189.0,9189.0,Individual authors and works to 1500
PQ9191-9255,PQ9191-9255,PQ,9191.0,9255.0,"Individual authors and works, 1500-1700"
PQ9261,PQ9261,PQ,9261.0,9261.0,"Individual authors, 1701-1960"
PQ9262-9288,PQ9262-9288,PQ,9262.0,9288.0,"Individual authors, 1961-2000"
PQ9300-9326,PQ9300-9326,PQ,9300.0,9326.0,"Individual authors, 2001-"
PQ9400-9999,PQ9400-9999,PQ,9400.0,9999.0,"Provincial, local, colonial, etc."
PQ9500-9698.36,PQ9500-9698.36,PQ,9500.0,9698.36,Brazil
PR1-9680,PR1-9680,PR,1.0,9680.0,English literature
PR1-56,PR1-56,PR,1.0,56.0,Literary history and criticism
PR57-78,PR57-78,PR,57.0,78.0,Criticism
PR111-116,PR111-116,PR,111.0,116.0,Women authors
PR125-138.5,PR125-138.5,PR,125.0,138.5,Relations to other literatures and countries
PR161-488,PR161-488,PR,161.0,488.0,By period
PR171-236,PR171-236,PR,171.0,236.0,Anglo-Saxon (Beginnings through 1066)
PR251-369,PR251-369,PR,251.0,369.0,Medieval. Middle English (1066-1500)
PR401-488,PR401-488,PR,401.0,488.0,Modern
PR421-429,PR421-429,PR,421.0,429.0,Elizabethan era (1550-1640)
PR431-439,PR431-439,PR,431.0,439.0,17th century
PR441-449,PR441-449,PR,441.0,449.0,18th century
PR451-469,PR451-469,PR,451.0,469.0,19th century
PR471-479,PR471-479,PR,471.0,479.0,20th century
PR481-488,PR481-488,PR,481.0,488.0,21st century
PR500-614,PR500-614,PR,500.0,614.0,Poetry
PR521-614,PR521-614,PR,521.0,614.0,By period
PR621-744,PR621-744,PR,621.0,744.0,Drama
PR641-744,PR641-744,PR,641.0,744.0,By period
PR750-890,PR750-890,PR,750.0,890.0,Prose
PR767-818,PR767-818,PR,767.0,818.0,By period
PR821-890,PR821-890,PR,821.0,890.0,Prose fiction. The novel
PR901-907.2,PR901-907.2,PR,901.0,907.2,Oratory
PR908,PR908,PR,908.0,908.0,Diaries
PR911-918,PR911-918,PR,911.0,918.0,Letters
PR921-928,PR921-928,PR,921.0,928.0,Essays
PR931-938,PR931-938,PR,931.0,938.0,Wit and humor
PR951-981,PR951-981,PR,951.0,981.0,Folk literature
PR1098-1369,PR1098-1369,PR,1098.0,1369.0,Collections of English literature
PR1110,PR1110,PR,1110.0,1110.0,Special classes of authors
PR1119-1151,PR1119-1151,PR,1119.0,1151.0,By period
PR1170-1228,PR1170-1228,PR,1170.0,1228.0,Poetry
PR1241-1273,PR1241-1273,PR,1241.0,1273.0,Drama
PR1281-1309,PR1281-1309,PR,1281.0,1309.0,Prose (General)
PR1321-1329,PR1321-1329,PR,1321.0,1329.0,Oratory
PR1330,PR1330,PR,1330.0,1330.0,Diaries
PR1341-1349,PR1341-1349,PR,1341.0,1349.0,Letters
PR1361-1369,PR1361-1369,PR,1361.0,1369.0,Essays
PR1490-1799,PR1490-1799,PR,1490.0,1799.0,Anglo-Saxon literature
PR1803-2165,PR1803-2165,PR,1803.0,2165.0,Anglo-Norman period. Early English. Middle English
PR2199-3195,PR2199-3195,PR,2199.0,3195.0,English renaissance (1500-1640)
PR3291-3785,PR3291-3785,PR,3291.0,3785.0,17th and 18th centuries (1640-1770)
PR3991-5990,PR3991-5990,PR,3991.0,5990.0,"19th century, 1770/1800-1890/1900"
PR6000-6049,PR6000-6049,PR,6000.0,6049.0,1900-1960
PR6050-6076,PR6050-6076,PR,6050.0,6076.0,1961-2000
PR6100-6126,PR6100-6126,PR,6100.0,6126.0,2001-
PR8309-9680,PR8309-9680,PR,8309.0,9680.0,"English literature: Provincial, local, etc."
PS1-3626,PS1-3626,PS,1.0,3626.0,American literature
PS126-138,PS126-138,PS,126.0,138.0,"Biography, memoirs, letters, etc."
PS147-152,PS147-152,PS,147.0,152.0,Women authors
PS163-173,PS163-173,PS,163.0,173.0,"Treatment of special subjects, classes"
PS185-231,PS185-231,PS,185.0,231.0,By period
PS185-195,PS185-195,PS,185.0,195.0,17th-18th centuries
PS201-217,PS201-217,PS,201.0,217.0,19th century
PS221-228,PS221-228,PS,221.0,228.0,20th century
PS229-231,PS229-231,PS,229.0,231.0,21st century
PS241-286,PS241-286,PS,241.0,286.0,"Special regions, states, etc."
PS301-326,PS301-326,PS,301.0,326.0,Poetry
PS330-353,PS330-353,PS,330.0,353.0,Drama
PS360-380,PS360-380,PS,360.0,380.0,Prose
PS370-380,PS370-380,PS,370.0,380.0,Prose fiction
PS400-408.2,PS400-408.2,PS,400.0,408.2,Oratory
PS409,PS409,PS,409.0,409.0,Diaries
PS410-419,PS410-419,PS,410.0,419.0,Letters
PS420-429,PS420-429,PS,420.0,429.0,Essays
PS430-439,PS430-439,PS,430.0,439.0,Wit and humor. Satire
PS451-478,PS451-478,PS,451.0,478.0,Folk literature
PS490,PS490,PS,490.0,490.0,Juvenile literature (General)
PS501-689,PS501-689,PS,501.0,689.0,Collections of American literature
PS530-536.3,PS530-536.3,PS,530.0,536.3,By period
PS537-574,PS537-574,PS,537.0,574.0,By region
PS580-619,PS580-619,PS,580.0,619.0,Poetry
PS623-635,PS623-635,PS,623.0,635.0,Drama
PS642-659.5,PS642-659.5,PS,642.0,659.5,Prose (General)
PS651-659.2,PS651-659.2,PS,651.0,659.2,By period
PS660-668.2,PS660-668.2,PS,660.0,668.2,Oratory
PS666-668.2,PS666-668.2,PS,666.0,668.2,By period
PS669,PS669,PS,669.0,669.0,Diaries
PS670-678.2,PS670-678.2,PS,670.0,678.2,Letters
PS680-689,PS680-689,PS,680.0,689.0,Essays
PS700-3576,PS700-3576,PS,700.0,3576.0,Individual authors
PS700-893,PS700-893,PS,700.0,893.0,Colonial period (17th and 18th centuries)
PS991-3390,PS991-3390,PS,991.0,3390.0,19th century
PS3500-3549,PS3500-3549,PS,3500.0,3549.0,1900-1960
PS3550-3576,PS3550-3576,PS,3550.0,3576.0,1961-2000
PS3600-3626,PS3600-3626,PS,3600.0,3626.0,2001-
PS8001-8599,PS8001-8599,PS,8001.0,8599.0,Canadian literature
PZ1-90,PZ1-90,PZ,1.0,90.0,Fiction and juvenile belles lettres
PZ1-4,PZ1-4,PZ,1.0,4.0,Fiction in English
PZ5-90,PZ5-90,PZ,5.0,90.0,Juvenile belles lettres
PT1-4897,PT1-4897,PT,1.0,4897.0,German literature
PT1-80,PT1-80,PT,1.0,80.0,Literary history and criticism
PT83-873,PT83-873,PT,83.0,873.0,History of German literature
PT175-230,PT175-230,PT,175.0,230.0,Medieval
PT236-405,PT236-405,PT,236.0,405.0,Modern
PT500-597,PT500-597,PT,500.0,597.0,Poetry
PT605-709,PT605-709,PT,605.0,709.0,Drama
PT711-871,PT711-871,PT,711.0,871.0,Prose
PT881-951,PT881-951,PT,881.0,951.0,Folk literature
PT923-937,PT923-937,PT,923.0,937.0,Faust legend
PT1100-1479,PT1100-1479,PT,1100.0,1479.0,Collections
PT1100-1141,PT1100-1141,PT,1100.0,1141.0,General
PT1151-1241,PT1151-1241,PT,1151.0,1241.0,Poetry
PT1251-1299,PT1251-1299,PT,1251.0,1299.0,Drama
PT1301-1360,PT1301-1360,PT,1301.0,1360.0,Prose
PT1371-1374,PT1371-1374,PT,1371.0,1374.0,Early to 1950. Old and Middle High German
PT1375-1479,PT1375-1479,PT,1375.0,1479.0,Middle High German
PT1501-2688,PT1501-2688,PT,1501.0,2688.0,Individual authors or works
PT1501-1695,PT1501-1695,PT,1501.0,1695.0,"Middle High German, ca. 1050-1450/1500"
PT1701-1797,PT1701-1797,PT,1701.0,1797.0,1500-ca. 1700
PT1799-2592,PT1799-2592,PT,1799.0,2592.0,1700-ca. 1860/70
PT1891-2239,PT1891-2239,PT,1891.0,2239.0,Goethe
PT1891-2017,PT1891-2017,PT,1891.0,2017.0,Works
PT2600-2653,PT2600-2653,PT,2600.0,2653.0,1860/70-1960
PT2660-2688,PT2660-2688,PT,2660.0,2688.0,1961-2000
PT2700-2728,PT2700-2728,PT,2700.0,2728.0,2001-
PT3701-3971,PT3701-3971,PT,3701.0,3971.0,"Provincial, local, colonial, etc."
PT3701-3746,PT3701-3746,PT,3701.0,3746.0,East Germany
PT4801-4897,PT4801-4897,PT,4801.0,4897.0,Low German literature
PT5001-5980,PT5001-5980,PT,5001.0,5980.0,Dutch literature
PT5001-5348,PT5001-5348,PT,5001.0,5348.0,Literary history and criticism
PT5400-5547,PT5400-5547,PT,5400.0,5547.0,Collections
PT5555-5881.36,PT5555-5881.36,PT,5555.0,5881.36,Individual authors or works
PT5901-5980,PT5901-5980,PT,5901.0,5980.0,"Provincial, local, foreign"
PT6000-6467.36,PT6000-6467.36,PT,6000.0,6467.36,Flemish literature since 1830
PT6000-6199,PT6000-6199,PT,6000.0,6199.0,Literary history and criticism
PT6300-6397,PT6300-6397,PT,6300.0,6397.0,Collections
PT6400-6467.36,PT6400-6467.36,PT,6400.0,6467.36,Individual authors or works
PT6500-6593.36,PT6500-6593.36,PT,6500.0,6593.36,Afrikaans literature
PT6500-6530,PT6500-6530,PT,6500.0,6530.0,Literary history and criticism
PT6550-6575,PT6550-6575,PT,6550.0,6575.0,Collections
PT6590-6593.36,PT6590-6593.36,PT,6590.0,6593.36,Individual authors or works
PT7001-7099,PT7001-7099,PT,7001.0,7099.0,Scandinavian literature
PT7001-7099,PT7001-7099,PT,7001.0,7099.0,General
PT7101-7338,PT7101-7338,PT,7101.0,7338.0,Old Norse literature: Old Icelandic and Old Norwegian
PT7351-7550,PT7351-7550,PT,7351.0,7550.0,Modern Icelandic literature
PT7581-7599,PT7581-7599,PT,7581.0,7599.0,Faroese literature
PT7601-8260,PT7601-8260,PT,7601.0,8260.0,Danish literature
PT8301-9155,PT8301-9155,PT,8301.0,9155.0,Norwegian literature
PT9000-9094,PT9000-9094,PT,9000.0,9094.0,Landsmaal or New Norwegian
PT9201-9999,PT9201-9999,PT,9201.0,9999.0,Swedish literature
P1-1091,P1-1091,P,1.0,1091.0,Philology. Linguistics
P1-85,P1-85,P,1.0,85.0,General
P87-96,P87-96,P,87.0,96.0,Communication. Mass media
P94.7,P94.7,P,94.7,94.7,Interpersonal communication
P95-95.6,P95-95.6,P,95.0,95.6,Oral communication. Speech
P98-98.5,P98-98.5,P,98.0,98.5,Computational linguistics. Natural language processing
P99-99.4,P99-99.4,P,99.0,99.4,Semiotics. Signs and symbols
P99.5-99.6,P99.5-99.6,P,99.5,99.6,Nonverbal communication
P101-410,P101-410,P,101.0,410.0,Language. Linguistic theory. Comparative grammar
P118-118.75,P118-118.75,P,118.0,118.75,Language acquisition
P121-149,P121-149,P,121.0,149.0,Science of language (Linguistics)
P201-299,P201-299,P,201.0,299.0,Comparative grammar
P301-301.5,P301-301.5,P,301.0,301.5,Style. Composition. Rhetoric
P302-302.87,P302-302.87,P,302.0,302.87,Discourse analysis
P306-310,P306-310,P,306.0,310.0,Translating and interpreting
P321-324.5,P321-324.5,P,321.0,324.5,Etymology
P325-325.5,P325-325.5,P,325.0,325.5,Semantics
P326-326.5,P326-326.5,P,326.0,326.5,Lexicology
P327-327.5,P327-327.5,P,327.0,327.5,Lexicography
P375-381,P375-381,P,375.0,381.0,Linguistic geography
P501-769,P501-769,P,501.0,769.0,Indo-European (Indo-Germanic) philology
P901-1091,P901-1091,P,901.0,1091.0,Extinct ancient or medieval languages
PA1-199,PA1-199,PA,1.0,199.0,Classical philology
PA201-899,PA201-899,PA,201.0,899.0,Greek philology and language
PA1000-1179,PA1000-1179,PA,1000.0,1179.0,Medieval and modern Greek language
PA2001-2915,PA2001-2915,PA,2001.0,2915.0,Latin philology and language
