item,itemLabel,property,propertyLabel,startDate,endDate,pointInTime,location,locationLabel,instanceOf,instanceOfLabel,partOf,partOfLabel,follows,followsLabel,followedBy,followedByLabel,subclassOf,subclassOfLabel,commonsCategory,lcnaf,commonsCategoryLink
http://www.wikidata.org/entity/Q115667399,Persian period,http://www.wikidata.org/entity/P1013,criterion used,-0549-01-01T00:00:00Z,-0329-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,,,http://www.wikidata.org/entity/Q29297050,Neo-Elamite period,http://www.wikidata.org/entity/Q114877775,Parthian Period,,,,,
http://www.wikidata.org/entity/Q115667399,Persian period,http://www.wikidata.org/entity/P1013,criterion used,-0549-01-01T00:00:00Z,-0329-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,,,http://www.wikidata.org/entity/Q114869307,Neo Babylonian Period,http://www.wikidata.org/entity/Q114877775,Parthian Period,,,,,
http://www.wikidata.org/entity/Q115667399,Persian period,http://www.wikidata.org/entity/P1013,criterion used,-0549-01-01T00:00:00Z,-0329-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,,,http://www.wikidata.org/entity/Q29297050,Neo-Elamite period,http://www.wikidata.org/entity/Q115664693,Selucid Period,,,,,
http://www.wikidata.org/entity/Q115667399,Persian period,http://www.wikidata.org/entity/P1013,criterion used,-0549-01-01T00:00:00Z,-0329-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,,,http://www.wikidata.org/entity/Q114869307,Neo Babylonian Period,http://www.wikidata.org/entity/Q115664693,Selucid Period,,,,,
http://www.wikidata.org/entity/Q114867307,Achaemenid Period,http://www.wikidata.org/entity/P1013,criterion used,-0546-01-01T00:00:00Z,-0330-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,,,http://www.wikidata.org/entity/Q29297050,Neo-Elamite period,http://www.wikidata.org/entity/Q428995,Hellenistic period,,,,,83p5r9rs7
http://www.wikidata.org/entity/Q114867307,Achaemenid Period,http://www.wikidata.org/entity/P1013,criterion used,-0546-01-01T00:00:00Z,-0330-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,,,http://www.wikidata.org/entity/Q114869307,Neo Babylonian Period,http://www.wikidata.org/entity/Q428995,Hellenistic period,,,,,83p5r9rs7
http://www.wikidata.org/entity/Q114867307,Achaemenid Period,http://www.wikidata.org/entity/P1013,criterion used,-0546-01-01T00:00:00Z,-0330-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,,,http://www.wikidata.org/entity/Q29297050,Neo-Elamite period,http://www.wikidata.org/entity/Q114877775,Parthian Period,,,,,83p5r9rs7
http://www.wikidata.org/entity/Q114867307,Achaemenid Period,http://www.wikidata.org/entity/P1013,criterion used,-0546-01-01T00:00:00Z,-0330-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,,,http://www.wikidata.org/entity/Q114869307,Neo Babylonian Period,http://www.wikidata.org/entity/Q114877775,Parthian Period,,,,,83p5r9rs7
http://www.wikidata.org/entity/Q114867307,Achaemenid Period,http://www.wikidata.org/entity/P1013,criterion used,-0546-01-01T00:00:00Z,-0330-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,,,http://www.wikidata.org/entity/Q29297050,Neo-Elamite period,http://www.wikidata.org/entity/Q115664693,Selucid Period,,,,,83p5r9rs7
http://www.wikidata.org/entity/Q114867307,Achaemenid Period,http://www.wikidata.org/entity/P1013,criterion used,-0546-01-01T00:00:00Z,-0330-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,,,http://www.wikidata.org/entity/Q114869307,Neo Babylonian Period,http://www.wikidata.org/entity/Q115664693,Selucid Period,,,,,83p5r9rs7
http://www.wikidata.org/entity/Q428995,Hellenistic period,http://www.wikidata.org/entity/P1013,criterion used,-0322-01-01T00:00:00Z,-0029-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11042,culture,http://www.wikidata.org/entity/Q11772,Ancient Greece,http://www.wikidata.org/entity/Q114867307,Achaemenid Period,http://www.wikidata.org/entity/Q2277,Roman Empire,http://www.wikidata.org/entity/Q486761,classical antiquity,Hellenistic age,sh85060062,7ffbfhnns
http://www.wikidata.org/entity/Q428995,Hellenistic period,http://www.wikidata.org/entity/P1013,criterion used,-0322-01-01T00:00:00Z,-0029-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1792644,art style,http://www.wikidata.org/entity/Q11772,Ancient Greece,http://www.wikidata.org/entity/Q114867307,Achaemenid Period,http://www.wikidata.org/entity/Q2277,Roman Empire,http://www.wikidata.org/entity/Q486761,classical antiquity,Hellenistic age,sh85060062,7ffbfhnns
http://www.wikidata.org/entity/Q428995,Hellenistic period,http://www.wikidata.org/entity/P1013,criterion used,-0322-01-01T00:00:00Z,-0029-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q3448837,middle chronology,http://www.wikidata.org/entity/Q11772,Ancient Greece,http://www.wikidata.org/entity/Q114867307,Achaemenid Period,http://www.wikidata.org/entity/Q2277,Roman Empire,http://www.wikidata.org/entity/Q486761,classical antiquity,Hellenistic age,sh85060062,7ffbfhnns
http://www.wikidata.org/entity/Q428995,Hellenistic period,http://www.wikidata.org/entity/P1013,criterion used,-0322-01-01T00:00:00Z,-0029-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,http://www.wikidata.org/entity/Q11772,Ancient Greece,http://www.wikidata.org/entity/Q114867307,Achaemenid Period,http://www.wikidata.org/entity/Q2277,Roman Empire,http://www.wikidata.org/entity/Q486761,classical antiquity,Hellenistic age,sh85060062,7ffbfhnns
http://www.wikidata.org/entity/Q428995,Hellenistic period,http://www.wikidata.org/entity/P1013,criterion used,-0322-01-01T00:00:00Z,-0029-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11042,culture,http://www.wikidata.org/entity/Q11772,Ancient Greece,http://www.wikidata.org/entity/Q115667399,Persian period,http://www.wikidata.org/entity/Q2277,Roman Empire,http://www.wikidata.org/entity/Q486761,classical antiquity,Hellenistic age,sh85060062,7ffbfhnns
http://www.wikidata.org/entity/Q428995,Hellenistic period,http://www.wikidata.org/entity/P1013,criterion used,-0322-01-01T00:00:00Z,-0029-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1792644,art style,http://www.wikidata.org/entity/Q11772,Ancient Greece,http://www.wikidata.org/entity/Q115667399,Persian period,http://www.wikidata.org/entity/Q2277,Roman Empire,http://www.wikidata.org/entity/Q486761,classical antiquity,Hellenistic age,sh85060062,7ffbfhnns
http://www.wikidata.org/entity/Q428995,Hellenistic period,http://www.wikidata.org/entity/P1013,criterion used,-0322-01-01T00:00:00Z,-0029-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q3448837,middle chronology,http://www.wikidata.org/entity/Q11772,Ancient Greece,http://www.wikidata.org/entity/Q115667399,Persian period,http://www.wikidata.org/entity/Q2277,Roman Empire,http://www.wikidata.org/entity/Q486761,classical antiquity,Hellenistic age,sh85060062,7ffbfhnns
http://www.wikidata.org/entity/Q428995,Hellenistic period,http://www.wikidata.org/entity/P1013,criterion used,-0322-01-01T00:00:00Z,-0029-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,http://www.wikidata.org/entity/Q11772,Ancient Greece,http://www.wikidata.org/entity/Q115667399,Persian period,http://www.wikidata.org/entity/Q2277,Roman Empire,http://www.wikidata.org/entity/Q486761,classical antiquity,Hellenistic age,sh85060062,7ffbfhnns
http://www.wikidata.org/entity/Q428995,Hellenistic period,http://www.wikidata.org/entity/P31,instance of,-0322-01-01T00:00:00Z,-0029-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11042,culture,http://www.wikidata.org/entity/Q11772,Ancient Greece,http://www.wikidata.org/entity/Q114867307,Achaemenid Period,http://www.wikidata.org/entity/Q2277,Roman Empire,http://www.wikidata.org/entity/Q486761,classical antiquity,Hellenistic age,sh85060062,7ffbfhnns
http://www.wikidata.org/entity/Q428995,Hellenistic period,http://www.wikidata.org/entity/P31,instance of,-0322-01-01T00:00:00Z,-0029-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1792644,art style,http://www.wikidata.org/entity/Q11772,Ancient Greece,http://www.wikidata.org/entity/Q114867307,Achaemenid Period,http://www.wikidata.org/entity/Q2277,Roman Empire,http://www.wikidata.org/entity/Q486761,classical antiquity,Hellenistic age,sh85060062,7ffbfhnns
http://www.wikidata.org/entity/Q428995,Hellenistic period,http://www.wikidata.org/entity/P31,instance of,-0322-01-01T00:00:00Z,-0029-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q3448837,middle chronology,http://www.wikidata.org/entity/Q11772,Ancient Greece,http://www.wikidata.org/entity/Q114867307,Achaemenid Period,http://www.wikidata.org/entity/Q2277,Roman Empire,http://www.wikidata.org/entity/Q486761,classical antiquity,Hellenistic age,sh85060062,7ffbfhnns
http://www.wikidata.org/entity/Q428995,Hellenistic period,http://www.wikidata.org/entity/P31,instance of,-0322-01-01T00:00:00Z,-0029-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,http://www.wikidata.org/entity/Q11772,Ancient Greece,http://www.wikidata.org/entity/Q114867307,Achaemenid Period,http://www.wikidata.org/entity/Q2277,Roman Empire,http://www.wikidata.org/entity/Q486761,classical antiquity,Hellenistic age,sh85060062,7ffbfhnns
http://www.wikidata.org/entity/Q428995,Hellenistic period,http://www.wikidata.org/entity/P31,instance of,-0322-01-01T00:00:00Z,-0029-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11042,culture,http://www.wikidata.org/entity/Q11772,Ancient Greece,http://www.wikidata.org/entity/Q115667399,Persian period,http://www.wikidata.org/entity/Q2277,Roman Empire,http://www.wikidata.org/entity/Q486761,classical antiquity,Hellenistic age,sh85060062,7ffbfhnns
http://www.wikidata.org/entity/Q428995,Hellenistic period,http://www.wikidata.org/entity/P31,instance of,-0322-01-01T00:00:00Z,-0029-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1792644,art style,http://www.wikidata.org/entity/Q11772,Ancient Greece,http://www.wikidata.org/entity/Q115667399,Persian period,http://www.wikidata.org/entity/Q2277,Roman Empire,http://www.wikidata.org/entity/Q486761,classical antiquity,Hellenistic age,sh85060062,7ffbfhnns
http://www.wikidata.org/entity/Q428995,Hellenistic period,http://www.wikidata.org/entity/P31,instance of,-0322-01-01T00:00:00Z,-0029-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q3448837,middle chronology,http://www.wikidata.org/entity/Q11772,Ancient Greece,http://www.wikidata.org/entity/Q115667399,Persian period,http://www.wikidata.org/entity/Q2277,Roman Empire,http://www.wikidata.org/entity/Q486761,classical antiquity,Hellenistic age,sh85060062,7ffbfhnns
http://www.wikidata.org/entity/Q428995,Hellenistic period,http://www.wikidata.org/entity/P31,instance of,-0322-01-01T00:00:00Z,-0029-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,http://www.wikidata.org/entity/Q11772,Ancient Greece,http://www.wikidata.org/entity/Q115667399,Persian period,http://www.wikidata.org/entity/Q2277,Roman Empire,http://www.wikidata.org/entity/Q486761,classical antiquity,Hellenistic age,sh85060062,7ffbfhnns
http://www.wikidata.org/entity/Q115664693,Selucid Period,http://www.wikidata.org/entity/P459,determination method or standard,-0311-01-01T00:00:00Z,-0062-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q164950,dynasty,,,http://www.wikidata.org/entity/Q114867307,Achaemenid Period,,,,,,,
http://www.wikidata.org/entity/Q115664693,Selucid Period,http://www.wikidata.org/entity/P1013,criterion used,-0311-01-01T00:00:00Z,-0062-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q164950,dynasty,,,http://www.wikidata.org/entity/Q114867307,Achaemenid Period,,,,,,,
http://www.wikidata.org/entity/Q115664693,Selucid Period,http://www.wikidata.org/entity/P459,determination method or standard,-0311-01-01T00:00:00Z,-0062-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,,,http://www.wikidata.org/entity/Q114867307,Achaemenid Period,,,,,,,
http://www.wikidata.org/entity/Q115664693,Selucid Period,http://www.wikidata.org/entity/P1013,criterion used,-0311-01-01T00:00:00Z,-0062-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,,,http://www.wikidata.org/entity/Q114867307,Achaemenid Period,,,,,,,
http://www.wikidata.org/entity/Q115664693,Selucid Period,http://www.wikidata.org/entity/P459,determination method or standard,-0311-01-01T00:00:00Z,-0062-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q164950,dynasty,,,http://www.wikidata.org/entity/Q115667399,Persian period,,,,,,,
http://www.wikidata.org/entity/Q115664693,Selucid Period,http://www.wikidata.org/entity/P1013,criterion used,-0311-01-01T00:00:00Z,-0062-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q164950,dynasty,,,http://www.wikidata.org/entity/Q115667399,Persian period,,,,,,,
http://www.wikidata.org/entity/Q115664693,Selucid Period,http://www.wikidata.org/entity/P459,determination method or standard,-0311-01-01T00:00:00Z,-0062-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,,,http://www.wikidata.org/entity/Q115667399,Persian period,,,,,,,
http://www.wikidata.org/entity/Q115664693,Selucid Period,http://www.wikidata.org/entity/P1013,criterion used,-0311-01-01T00:00:00Z,-0062-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,,,http://www.wikidata.org/entity/Q115667399,Persian period,,,,,,,
http://www.wikidata.org/entity/Q114877775,Parthian Period,http://www.wikidata.org/entity/P1013,criterion used,-0246-01-01T00:00:00Z,0224-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,,,http://www.wikidata.org/entity/Q114867307,Achaemenid Period,http://www.wikidata.org/entity/Q114877788,Sassanian Period,,,,,
http://www.wikidata.org/entity/Q114877775,Parthian Period,http://www.wikidata.org/entity/P459,determination method or standard,-0246-01-01T00:00:00Z,0224-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,,,http://www.wikidata.org/entity/Q114867307,Achaemenid Period,http://www.wikidata.org/entity/Q114877788,Sassanian Period,,,,,
http://www.wikidata.org/entity/Q114877775,Parthian Period,http://www.wikidata.org/entity/P1013,criterion used,-0246-01-01T00:00:00Z,0224-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,,,http://www.wikidata.org/entity/Q115667399,Persian period,http://www.wikidata.org/entity/Q114877788,Sassanian Period,,,,,
http://www.wikidata.org/entity/Q114877775,Parthian Period,http://www.wikidata.org/entity/P459,determination method or standard,-0246-01-01T00:00:00Z,0224-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,,,http://www.wikidata.org/entity/Q115667399,Persian period,http://www.wikidata.org/entity/Q114877788,Sassanian Period,,,,,
http://www.wikidata.org/entity/Q114877788,Sassanian Period,http://www.wikidata.org/entity/P459,determination method or standard,0224-01-01T00:00:00Z,0641-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,,,http://www.wikidata.org/entity/Q114877775,Parthian Period,,,,,,,
http://www.wikidata.org/entity/Q114877788,Sassanian Period,http://www.wikidata.org/entity/P1013,criterion used,0224-01-01T00:00:00Z,0641-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q11514315,historical period,,,http://www.wikidata.org/entity/Q114877775,Parthian Period,,,,,,,
