id,label,federation,domain,uri,concept_ref,temporal_start,temporal_end,survey_depth,is_seed,prefix,start,end
KK5114-5253,Individual and state,lcc,lcc,https://id.loc.gov/authorities/classification/KK5114-5253,https://id.loc.gov/authorities/classification/KK5114-5253,,,0,False,KK,5114.0,5253.0
KK5132-5216,Human rights. Fundamental rights and constitutional guaranties,lcc,lcc,https://id.loc.gov/authorities/classification/KK5132-5216,https://id.loc.gov/authorities/classification/KK5132-5216,,,0,False,KK,5132.0,5216.0
KK5222-5239,Political parties,lcc,lcc,https://id.loc.gov/authorities/classification/KK5222-5239,https://id.loc.gov/authorities/classification/KK5222-5239,,,0,False,KK,5222.0,5239.0
KK5245-5253,Internal security,lcc,lcc,https://id.loc.gov/authorities/classification/KK5245-5253,https://id.loc.gov/authorities/classification/KK5245-5253,,,0,False,KK,5245.0,5253.0
KK5259-5452,Organs of government. Representation,lcc,lcc,https://id.loc.gov/authorities/classification/KK5259-5452,https://id.loc.gov/authorities/classification/KK5259-5452,,,0,False,KK,5259.0,5452.0
KK5454-5503,Constitutional courts and procedure,lcc,lcc,https://id.loc.gov/authorities/classification/KK5454-5503,https://id.loc.gov/authorities/classification/KK5454-5503,,,0,False,KK,5454.0,5503.0
KK5520-5556,Secular ecclesiastical law,lcc,lcc,https://id.loc.gov/authorities/classification/KK5520-5556,https://id.loc.gov/authorities/classification/KK5520-5556,,,0,False,KK,5520.0,5556.0
KK5569-5929,Administrative law,lcc,lcc,https://id.loc.gov/authorities/classification/KK5569-5929,https://id.loc.gov/authorities/classification/KK5569-5929,,,0,False,KK,5569.0,5929.0
KK5607.5-5645,Administrative process. Administrative acts,lcc,lcc,https://id.loc.gov/authorities/classification/KK5607.5-5645,https://id.loc.gov/authorities/classification/KK5607.5-5645,,,0,False,KK,5607.5,5645.0
KK5647-5763,Administrative courts and procedure,lcc,lcc,https://id.loc.gov/authorities/classification/KK5647-5763,https://id.loc.gov/authorities/classification/KK5647-5763,,,0,False,KK,5647.0,5763.0
KK5765-5792,Indemnification for acts performed by government,lcc,lcc,https://id.loc.gov/authorities/classification/KK5765-5792,https://id.loc.gov/authorities/classification/KK5765-5792,,,0,False,KK,5765.0,5792.0
KK5769-5779,Eminent domain,lcc,lcc,https://id.loc.gov/authorities/classification/KK5769-5779,https://id.loc.gov/authorities/classification/KK5769-5779,,,0,False,KK,5769.0,5779.0
KK5786-5792,Government liability,lcc,lcc,https://id.loc.gov/authorities/classification/KK5786-5792,https://id.loc.gov/authorities/classification/KK5786-5792,,,0,False,KK,5786.0,5792.0
KK5795-5929,Administrative organization,lcc,lcc,https://id.loc.gov/authorities/classification/KK5795-5929,https://id.loc.gov/authorities/classification/KK5795-5929,,,0,False,KK,5795.0,5929.0
KK5807-5853.5,Juristic persons of public law. Corporations. Institutions. Foundations,lcc,lcc,https://id.loc.gov/authorities/classification/KK5807-5853.5,https://id.loc.gov/authorities/classification/KK5807-5853.5,,,0,False,KK,5807.0,5853.5
KK5856-5860,Administrative departments of the federal government,lcc,lcc,https://id.loc.gov/authorities/classification/KK5856-5860,https://id.loc.gov/authorities/classification/KK5856-5860,,,0,False,KK,5856.0,5860.0
KK5866-5875,Administrative departments and divisions of the states,lcc,lcc,https://id.loc.gov/authorities/classification/KK5866-5875,https://id.loc.gov/authorities/classification/KK5866-5875,,,0,False,KK,5866.0,5875.0
KK5876-5921,Municipal government,lcc,lcc,https://id.loc.gov/authorities/classification/KK5876-5921,https://id.loc.gov/authorities/classification/KK5876-5921,,,0,False,KK,5876.0,5921.0
KK5922-5929,Supramunicipal corporations and cooperation,lcc,lcc,https://id.loc.gov/authorities/classification/KK5922-5929,https://id.loc.gov/authorities/classification/KK5922-5929,,,0,False,KK,5922.0,5929.0
KK5932-5973,Civil service,lcc,lcc,https://id.loc.gov/authorities/classification/KK5932-5973,https://id.loc.gov/authorities/classification/KK5932-5973,,,0,False,KK,5932.0,5973.0
KK5934,Tenure,lcc,lcc,https://id.loc.gov/authorities/classification/KK5934,https://id.loc.gov/authorities/classification/KK5934,,,0,False,KK,5934.0,5934.0
KK5939-5947.5,Conditions of employment,lcc,lcc,https://id.loc.gov/authorities/classification/KK5939-5947.5,https://id.loc.gov/authorities/classification/KK5939-5947.5,,,0,False,KK,5939.0,5947.5
KK5950-5953.3,Allowances,lcc,lcc,https://id.loc.gov/authorities/classification/KK5950-5953.3,https://id.loc.gov/authorities/classification/KK5950-5953.3,,,0,False,KK,5950.0,5953.3
KK5958-5965,Labor law and collective labor law,lcc,lcc,https://id.loc.gov/authorities/classification/KK5958-5965,https://id.loc.gov/authorities/classification/KK5958-5965,,,0,False,KK,5958.0,5965.0
KK5967,State civil service,lcc,lcc,https://id.loc.gov/authorities/classification/KK5967,https://id.loc.gov/authorities/classification/KK5967,,,0,False,KK,5967.0,5967.0
KK5968-5972,Municipal civil service,lcc,lcc,https://id.loc.gov/authorities/classification/KK5968-5972,https://id.loc.gov/authorities/classification/KK5968-5972,,,0,False,KK,5968.0,5972.0
KK5977-6066,Police and public safety,lcc,lcc,https://id.loc.gov/authorities/classification/KK5977-6066,https://id.loc.gov/authorities/classification/KK5977-6066,,,0,False,KK,5977.0,6066.0
KK5989-5994.5,Police magistrates,lcc,lcc,https://id.loc.gov/authorities/classification/KK5989-5994.5,https://id.loc.gov/authorities/classification/KK5989-5994.5,,,0,False,KK,5989.0,5994.5
KK5995-6002,Police measures. Police information system,lcc,lcc,https://id.loc.gov/authorities/classification/KK5995-6002,https://id.loc.gov/authorities/classification/KK5995-6002,,,0,False,KK,5995.0,6002.0
KK6004-6008,Police force,lcc,lcc,https://id.loc.gov/authorities/classification/KK6004-6008,https://id.loc.gov/authorities/classification/KK6004-6008,,,0,False,KK,6004.0,6008.0
KK6009-6029,Public safety,lcc,lcc,https://id.loc.gov/authorities/classification/KK6009-6029,https://id.loc.gov/authorities/classification/KK6009-6029,,,0,False,KK,6009.0,6029.0
KK6032-6066,Control of individuals. Control of social activities. Disaster control,lcc,lcc,https://id.loc.gov/authorities/classification/KK6032-6066,https://id.loc.gov/authorities/classification/KK6032-6066,,,0,False,KK,6032.0,6066.0
KK6068-6171,Public property. Public restraint on private property,lcc,lcc,https://id.loc.gov/authorities/classification/KK6068-6171,https://id.loc.gov/authorities/classification/KK6068-6171,,,0,False,KK,6068.0,6171.0
KK6070-6071.5,Government property,lcc,lcc,https://id.loc.gov/authorities/classification/KK6070-6071.5,https://id.loc.gov/authorities/classification/KK6070-6071.5,,,0,False,KK,6070.0,6071.5
KK6079-6123,Roads and highways. Water resources. National preserves,lcc,lcc,https://id.loc.gov/authorities/classification/KK6079-6123,https://id.loc.gov/authorities/classification/KK6079-6123,,,0,False,KK,6079.0,6123.0
KK6130-6170,Public land law,lcc,lcc,https://id.loc.gov/authorities/classification/KK6130-6170,https://id.loc.gov/authorities/classification/KK6130-6170,,,0,False,KK,6130.0,6170.0
KK6172-6204,Public health,lcc,lcc,https://id.loc.gov/authorities/classification/KK6172-6204,https://id.loc.gov/authorities/classification/KK6172-6204,,,0,False,KK,6172.0,6204.0
KK6206-6239,Medical legislation,lcc,lcc,https://id.loc.gov/authorities/classification/KK6206-6239,https://id.loc.gov/authorities/classification/KK6206-6239,,,0,False,KK,6206.0,6239.0
KK6240,Birth control,lcc,lcc,https://id.loc.gov/authorities/classification/KK6240,https://id.loc.gov/authorities/classification/KK6240,,,0,False,KK,6240.0,6240.0
KK6242-6256.7,Environmental law,lcc,lcc,https://id.loc.gov/authorities/classification/KK6242-6256.7,https://id.loc.gov/authorities/classification/KK6242-6256.7,,,0,False,KK,6242.0,6256.7
KK6257-6409,Cultural affairs,lcc,lcc,https://id.loc.gov/authorities/classification/KK6257-6409,https://id.loc.gov/authorities/classification/KK6257-6409,,,0,False,KK,6257.0,6409.0
KK6266-6341,Education,lcc,lcc,https://id.loc.gov/authorities/classification/KK6266-6341,https://id.loc.gov/authorities/classification/KK6266-6341,,,0,False,KK,6266.0,6341.0
KK6342,Physical education. Sports,lcc,lcc,https://id.loc.gov/authorities/classification/KK6342,https://id.loc.gov/authorities/classification/KK6342,,,0,False,KK,6342.0,6342.0
KK6345-6405,Science and the arts. Public collections,lcc,lcc,https://id.loc.gov/authorities/classification/KK6345-6405,https://id.loc.gov/authorities/classification/KK6345-6405,,,0,False,KK,6345.0,6405.0
KK6409,"Educational, scientific, and cultural exchange",lcc,lcc,https://id.loc.gov/authorities/classification/KK6409,https://id.loc.gov/authorities/classification/KK6409,,,0,False,KK,6409.0,6409.0
KK6411-6864,Economic law,lcc,lcc,https://id.loc.gov/authorities/classification/KK6411-6864,https://id.loc.gov/authorities/classification/KK6411-6864,,,0,False,KK,6411.0,6864.0
KK6417-6427,Economic constitution,lcc,lcc,https://id.loc.gov/authorities/classification/KK6417-6427,https://id.loc.gov/authorities/classification/KK6417-6427,,,0,False,KK,6417.0,6427.0
KK6428-6535,Government control and policy,lcc,lcc,https://id.loc.gov/authorities/classification/KK6428-6535,https://id.loc.gov/authorities/classification/KK6428-6535,,,0,False,KK,6428.0,6535.0
KK6569-6844,"Regulation of industry, trade, and commerce",lcc,lcc,https://id.loc.gov/authorities/classification/KK6569-6844,https://id.loc.gov/authorities/classification/KK6569-6844,,,0,False,KK,6569.0,6844.0
KK6868-6945.5,Transportation,lcc,lcc,https://id.loc.gov/authorities/classification/KK6868-6945.5,https://id.loc.gov/authorities/classification/KK6868-6945.5,,,0,False,KK,6868.0,6945.5
KK6946-7030,Communication. Mass media,lcc,lcc,https://id.loc.gov/authorities/classification/KK6946-7030,https://id.loc.gov/authorities/classification/KK6946-7030,,,0,False,KK,6946.0,7030.0
KK7032-7047,Professions,lcc,lcc,https://id.loc.gov/authorities/classification/KK7032-7047,https://id.loc.gov/authorities/classification/KK7032-7047,,,0,False,KK,7032.0,7047.0
KK7050-7512,Public finance,lcc,lcc,https://id.loc.gov/authorities/classification/KK7050-7512,https://id.loc.gov/authorities/classification/KK7050-7512,,,0,False,KK,7050.0,7512.0
KK7520-7672,"Government measures in time of war, national emergency, or economic crisis. Emergency and wartime legislation",lcc,lcc,https://id.loc.gov/authorities/classification/KK7520-7672,https://id.loc.gov/authorities/classification/KK7520-7672,,,0,False,KK,7520.0,7672.0
KK7690-7935,National defense. Military law,lcc,lcc,https://id.loc.gov/authorities/classification/KK7690-7935,https://id.loc.gov/authorities/classification/KK7690-7935,,,0,False,KK,7690.0,7935.0
KK7962-9380,Criminal law,lcc,lcc,https://id.loc.gov/authorities/classification/KK7962-9380,https://id.loc.gov/authorities/classification/KK7962-9380,,,0,False,KK,7962.0,9380.0
KK9400-9799.3,Criminal courts and procedure,lcc,lcc,https://id.loc.gov/authorities/classification/KK9400-9799.3,https://id.loc.gov/authorities/classification/KK9400-9799.3,,,0,False,KK,9400.0,9799.3
KKA3-9796,"Law of East Germany KKB-KKC German states, provinces, and cities",lcc,lcc,https://id.loc.gov/authorities/classification/KKA3-9796,https://id.loc.gov/authorities/classification/KKA3-9796,,,0,False,KKA,3.0,9796.0
KL2-9299,History of law. The ancient orient,lcc,lcc,https://id.loc.gov/authorities/classification/KL2-9299,https://id.loc.gov/authorities/classification/KL2-9299,,,0,False,KL,2.0,9299.0
KLA1-9999,"Russia, Soviet Union",lcc,lcc,https://id.loc.gov/authorities/classification/KLA1-9999,https://id.loc.gov/authorities/classification/KLA1-9999,,,0,False,KLA,1.0,9999.0
KM1-999,General,lcc,lcc,https://id.loc.gov/authorities/classification/KM1-999,https://id.loc.gov/authorities/classification/KM1-999,,,0,False,KM,1.0,999.0
KQ2-197,History of law,lcc,lcc,https://id.loc.gov/authorities/classification/KQ2-197,https://id.loc.gov/authorities/classification/KQ2-197,,,0,False,KQ,2.0,197.0
KQC1-999,Regional comparative and uniform law,lcc,lcc,https://id.loc.gov/authorities/classification/KQC1-999,https://id.loc.gov/authorities/classification/KQC1-999,,,0,False,KQC,1.0,999.0
KQE10-1249,Regional organization and integration,lcc,lcc,https://id.loc.gov/authorities/classification/KQE10-1249,https://id.loc.gov/authorities/classification/KQE10-1249,,,0,False,KQE,10.0,1249.0
KZ1-6795,Law of nations,lcc,lcc,https://id.loc.gov/authorities/classification/KZ1-6795,https://id.loc.gov/authorities/classification/KZ1-6795,,,0,False,KZ,1.0,6795.0
KZ2-5.5,Bibliography,lcc,lcc,https://id.loc.gov/authorities/classification/KZ2-5.5,https://id.loc.gov/authorities/classification/KZ2-5.5,,,0,False,KZ,2.0,5.5
KZ24-38,"Societies, etc.",lcc,lcc,https://id.loc.gov/authorities/classification/KZ24-38,https://id.loc.gov/authorities/classification/KZ24-38,,,0,False,KZ,24.0,38.0
KZ27-37,National,lcc,lcc,https://id.loc.gov/authorities/classification/KZ27-37,https://id.loc.gov/authorities/classification/KZ27-37,,,0,False,KZ,27.0,37.0
KZ60-62.5,Intergovernmental congresses and conferences,lcc,lcc,https://id.loc.gov/authorities/classification/KZ60-62.5,https://id.loc.gov/authorities/classification/KZ60-62.5,,,0,False,KZ,60.0,62.5
KZ63-1152,Sources. Fontes juris gentium,lcc,lcc,https://id.loc.gov/authorities/classification/KZ63-1152,https://id.loc.gov/authorities/classification/KZ63-1152,,,0,False,KZ,63.0,1152.0
KZ118-194,Treaties and other international agreements,lcc,lcc,https://id.loc.gov/authorities/classification/KZ118-194,https://id.loc.gov/authorities/classification/KZ118-194,,,0,False,KZ,118.0,194.0
KZ119-165,To 1920,lcc,lcc,https://id.loc.gov/authorities/classification/KZ119-165,https://id.loc.gov/authorities/classification/KZ119-165,,,0,False,KZ,119.0,165.0
KZ170-173,1920-,lcc,lcc,https://id.loc.gov/authorities/classification/KZ170-173,https://id.loc.gov/authorities/classification/KZ170-173,,,0,False,KZ,170.0,173.0
KZ176-182.5,Boundary treaties,lcc,lcc,https://id.loc.gov/authorities/classification/KZ176-182.5,https://id.loc.gov/authorities/classification/KZ176-182.5,,,0,False,KZ,176.0,182.5
KZ183-183.5,"Treaties of arbitration, investigation, etc.",lcc,lcc,https://id.loc.gov/authorities/classification/KZ183-183.5,https://id.loc.gov/authorities/classification/KZ183-183.5,,,0,False,KZ,183.0,183.5
KZ184-194,Peace treaties,lcc,lcc,https://id.loc.gov/authorities/classification/KZ184-194,https://id.loc.gov/authorities/classification/KZ184-194,,,0,False,KZ,184.0,194.0
KZ199-218,Judicial decisions and arbitral awards,lcc,lcc,https://id.loc.gov/authorities/classification/KZ199-218,https://id.loc.gov/authorities/classification/KZ199-218,,,0,False,KZ,199.0,218.0
KZ221-1152,By region or country,lcc,lcc,https://id.loc.gov/authorities/classification/KZ221-1152,https://id.loc.gov/authorities/classification/KZ221-1152,,,0,False,KZ,221.0,1152.0
KZ1165-1208,Trials,lcc,lcc,https://id.loc.gov/authorities/classification/KZ1165-1208,https://id.loc.gov/authorities/classification/KZ1165-1208,,,0,False,KZ,1165.0,1208.0
KZ1168-1208,Trials of international crimes,lcc,lcc,https://id.loc.gov/authorities/classification/KZ1168-1208,https://id.loc.gov/authorities/classification/KZ1168-1208,,,0,False,KZ,1168.0,1208.0
KZ1234-1236,Legal research. Legal bibliography,lcc,lcc,https://id.loc.gov/authorities/classification/KZ1234-1236,https://id.loc.gov/authorities/classification/KZ1234-1236,,,0,False,KZ,1234.0,1236.0
KZ1249-1252,International law and other disciplines,lcc,lcc,https://id.loc.gov/authorities/classification/KZ1249-1252,https://id.loc.gov/authorities/classification/KZ1249-1252,,,0,False,KZ,1249.0,1252.0
KZ1255-1273,Theory and principles,lcc,lcc,https://id.loc.gov/authorities/classification/KZ1255-1273,https://id.loc.gov/authorities/classification/KZ1255-1273,,,0,False,KZ,1255.0,1273.0
KZ1267-1273,Domain of the law of nations,lcc,lcc,https://id.loc.gov/authorities/classification/KZ1267-1273,https://id.loc.gov/authorities/classification/KZ1267-1273,,,0,False,KZ,1267.0,1273.0
KZ1284-1285.5,Methodology,lcc,lcc,https://id.loc.gov/authorities/classification/KZ1284-1285.5,https://id.loc.gov/authorities/classification/KZ1284-1285.5,,,0,False,KZ,1284.0,1285.5
KZ1287-1296,Codification of the law of nations,lcc,lcc,https://id.loc.gov/authorities/classification/KZ1287-1296,https://id.loc.gov/authorities/classification/KZ1287-1296,,,0,False,KZ,1287.0,1296.0
KZ1298-1304,The law of treaties. System of treaty law,lcc,lcc,https://id.loc.gov/authorities/classification/KZ1298-1304,https://id.loc.gov/authorities/classification/KZ1298-1304,,,0,False,KZ,1298.0,1304.0
KZ1319-1327,International legal regimes,lcc,lcc,https://id.loc.gov/authorities/classification/KZ1319-1327,https://id.loc.gov/authorities/classification/KZ1319-1327,,,0,False,KZ,1319.0,1327.0
KZ1329-3085,Early/Medieval development to ca. 1900. Ius Naturae et Gentium,lcc,lcc,https://id.loc.gov/authorities/classification/KZ1329-3085,https://id.loc.gov/authorities/classification/KZ1329-3085,,,0,False,KZ,1329.0,3085.0
KZ1330-1339,Peace of Westphalia to the French Revolution (1648-1789),lcc,lcc,https://id.loc.gov/authorities/classification/KZ1330-1339,https://id.loc.gov/authorities/classification/KZ1330-1339,,,0,False,KZ,1330.0,1339.0
KZ1345-1369,French Revolution to the American Civil War (1789-1861),lcc,lcc,https://id.loc.gov/authorities/classification/KZ1345-1369,https://id.loc.gov/authorities/classification/KZ1345-1369,,,0,False,KZ,1345.0,1369.0
KZ1373-1387.2,American Civil War to the First Conference of the Hague (1861-1899),lcc,lcc,https://id.loc.gov/authorities/classification/KZ1373-1387.2,https://id.loc.gov/authorities/classification/KZ1373-1387.2,,,0,False,KZ,1373.0,1387.2
KZ2064-3085,Publicists. Writers on public international law,lcc,lcc,https://id.loc.gov/authorities/classification/KZ2064-3085,https://id.loc.gov/authorities/classification/KZ2064-3085,,,0,False,KZ,2064.0,3085.0
KZ3092-3405,20th century,lcc,lcc,https://id.loc.gov/authorities/classification/KZ3092-3405,https://id.loc.gov/authorities/classification/KZ3092-3405,,,0,False,KZ,3092.0,3405.0
KZ3110-3405,Publicists. Writers on public international law,lcc,lcc,https://id.loc.gov/authorities/classification/KZ3110-3405,https://id.loc.gov/authorities/classification/KZ3110-3405,,,0,False,KZ,3110.0,3405.0
KZ3410,21st century,lcc,lcc,https://id.loc.gov/authorities/classification/KZ3410,https://id.loc.gov/authorities/classification/KZ3410,,,0,False,KZ,3410.0,3410.0
KZ3670-3881,Objects of the law of nations. Territory and its different parts,lcc,lcc,https://id.loc.gov/authorities/classification/KZ3670-3881,https://id.loc.gov/authorities/classification/KZ3670-3881,,,0,False,KZ,3670.0,3881.0
KZ3900-5490,The international legal community and members,lcc,lcc,https://id.loc.gov/authorities/classification/KZ3900-5490,https://id.loc.gov/authorities/classification/KZ3900-5490,,,0,False,KZ,3900.0,5490.0
KZ3910-5490,Subjects of the law of nations,lcc,lcc,https://id.loc.gov/authorities/classification/KZ3910-5490,https://id.loc.gov/authorities/classification/KZ3910-5490,,,0,False,KZ,3910.0,5490.0
KZ4002-4080,The state,lcc,lcc,https://id.loc.gov/authorities/classification/KZ4002-4080,https://id.loc.gov/authorities/classification/KZ4002-4080,,,0,False,KZ,4002.0,4080.0
KZ4110,By region,lcc,lcc,https://id.loc.gov/authorities/classification/KZ4110,https://id.loc.gov/authorities/classification/KZ4110,,,0,False,KZ,4110.0,4110.0
KZ4112-4820,By state,lcc,lcc,https://id.loc.gov/authorities/classification/KZ4112-4820,https://id.loc.gov/authorities/classification/KZ4112-4820,,,0,False,KZ,4112.0,4820.0
KZ4850-5490,Intergovernmental organizations. IGOs,lcc,lcc,https://id.loc.gov/authorities/classification/KZ4850-5490,https://id.loc.gov/authorities/classification/KZ4850-5490,,,0,False,KZ,4850.0,5490.0
KZ4853-4934,The League of Nations,lcc,lcc,https://id.loc.gov/authorities/classification/KZ4853-4934,https://id.loc.gov/authorities/classification/KZ4853-4934,,,0,False,KZ,4853.0,4934.0
KZ4935-5275,The United Nations,lcc,lcc,https://id.loc.gov/authorities/classification/KZ4935-5275,https://id.loc.gov/authorities/classification/KZ4935-5275,,,0,False,KZ,4935.0,5275.0
KZ5330-5490,Regional organizations,lcc,lcc,https://id.loc.gov/authorities/classification/KZ5330-5490,https://id.loc.gov/authorities/classification/KZ5330-5490,,,0,False,KZ,5330.0,5490.0
KZ5510-6299,International law of peace and peace enforcement,lcc,lcc,https://id.loc.gov/authorities/classification/KZ5510-6299,https://id.loc.gov/authorities/classification/KZ5510-6299,,,0,False,KZ,5510.0,6299.0
KZ5586-5893,The system of collective security,lcc,lcc,https://id.loc.gov/authorities/classification/KZ5586-5893,https://id.loc.gov/authorities/classification/KZ5586-5893,,,0,False,KZ,5586.0,5893.0
KZ5615-5893,Arms control and disarmament regimes,lcc,lcc,https://id.loc.gov/authorities/classification/KZ5615-5893,https://id.loc.gov/authorities/classification/KZ5615-5893,,,0,False,KZ,5615.0,5893.0
KZ5637-5645,Conventional arms control,lcc,lcc,https://id.loc.gov/authorities/classification/KZ5637-5645,https://id.loc.gov/authorities/classification/KZ5637-5645,,,0,False,KZ,5637.0,5645.0
KZ5647-5686,Nuclear (Strategic) arms limitation,lcc,lcc,https://id.loc.gov/authorities/classification/KZ5647-5686,https://id.loc.gov/authorities/classification/KZ5647-5686,,,0,False,KZ,5647.0,5686.0
KZ5687-5788.5,Nuclear weapon free zones and zones of peace,lcc,lcc,https://id.loc.gov/authorities/classification/KZ5687-5788.5,https://id.loc.gov/authorities/classification/KZ5687-5788.5,,,0,False,KZ,5687.0,5788.5
KZ5834-5865,Other weapons of mass destruction,lcc,lcc,https://id.loc.gov/authorities/classification/KZ5834-5865,https://id.loc.gov/authorities/classification/KZ5834-5865,,,0,False,KZ,5834.0,5865.0
KZ5870-5893,Mutual and balanced reduction of armed forces,lcc,lcc,https://id.loc.gov/authorities/classification/KZ5870-5893,https://id.loc.gov/authorities/classification/KZ5870-5893,,,0,False,KZ,5870.0,5893.0
KZ5900-5967,Military pact systems for collective self-defense,lcc,lcc,https://id.loc.gov/authorities/classification/KZ5900-5967,https://id.loc.gov/authorities/classification/KZ5900-5967,,,0,False,KZ,5900.0,5967.0
KZ6009-6299,Pacific settlement of international disputes and conflict resolution,lcc,lcc,https://id.loc.gov/authorities/classification/KZ6009-6299,https://id.loc.gov/authorities/classification/KZ6009-6299,,,0,False,KZ,6009.0,6299.0
KZ6115-6299,Arbitration and adjudication,lcc,lcc,https://id.loc.gov/authorities/classification/KZ6115-6299,https://id.loc.gov/authorities/classification/KZ6115-6299,,,0,False,KZ,6115.0,6299.0
KZ6350-6785,Enforced settlement of international disputes,lcc,lcc,https://id.loc.gov/authorities/classification/KZ6350-6785,https://id.loc.gov/authorities/classification/KZ6350-6785,,,0,False,KZ,6350.0,6785.0
KZ6360-6373,Non-military coercion,lcc,lcc,https://id.loc.gov/authorities/classification/KZ6360-6373,https://id.loc.gov/authorities/classification/KZ6360-6373,,,0,False,KZ,6360.0,6373.0
KZ6374-6377,Threat of force,lcc,lcc,https://id.loc.gov/authorities/classification/KZ6374-6377,https://id.loc.gov/authorities/classification/KZ6374-6377,,,0,False,KZ,6374.0,6377.0
KZ6378-6785,Law of war and neutrality. Jus belli,lcc,lcc,https://id.loc.gov/authorities/classification/KZ6378-6785,https://id.loc.gov/authorities/classification/KZ6378-6785,,,0,False,KZ,6378.0,6785.0
KZ6427-6437,Warfare on land,lcc,lcc,https://id.loc.gov/authorities/classification/KZ6427-6437,https://id.loc.gov/authorities/classification/KZ6427-6437,,,0,False,KZ,6427.0,6437.0
KZ6440-6530,Humanitarian law,lcc,lcc,https://id.loc.gov/authorities/classification/KZ6440-6530,https://id.loc.gov/authorities/classification/KZ6440-6530,,,0,False,KZ,6440.0,6530.0
KZ6540-6660,Warfare on sea,lcc,lcc,https://id.loc.gov/authorities/classification/KZ6540-6660,https://id.loc.gov/authorities/classification/KZ6540-6660,,,0,False,KZ,6540.0,6660.0
KZ6665-6714,Air warfare,lcc,lcc,https://id.loc.gov/authorities/classification/KZ6665-6714,https://id.loc.gov/authorities/classification/KZ6665-6714,,,0,False,KZ,6665.0,6714.0
KZ6730-6795,The end of war. Armistice. Surrender. Postliminy,lcc,lcc,https://id.loc.gov/authorities/classification/KZ6730-6795,https://id.loc.gov/authorities/classification/KZ6730-6795,,,0,False,KZ,6730.0,6795.0
KZ7000-7500,International criminal law and procedure,lcc,lcc,https://id.loc.gov/authorities/classification/KZ7000-7500,https://id.loc.gov/authorities/classification/KZ7000-7500,,,0,False,KZ,7000.0,7500.0
KZ7011-7220,International criminal law,lcc,lcc,https://id.loc.gov/authorities/classification/KZ7011-7220,https://id.loc.gov/authorities/classification/KZ7011-7220,,,0,False,KZ,7011.0,7220.0
KZ7139-7220,International crimes or groups of crimes,lcc,lcc,https://id.loc.gov/authorities/classification/KZ7139-7220,https://id.loc.gov/authorities/classification/KZ7139-7220,,,0,False,KZ,7139.0,7220.0
KZ7140,Aggression. Crimes against peace,lcc,lcc,https://id.loc.gov/authorities/classification/KZ7140,https://id.loc.gov/authorities/classification/KZ7140,,,0,False,KZ,7140.0,7140.0
KZ7145-7177,Crimes against humanity. War crimes,lcc,lcc,https://id.loc.gov/authorities/classification/KZ7145-7177,https://id.loc.gov/authorities/classification/KZ7145-7177,,,0,False,KZ,7145.0,7177.0
KZ7180-7188,Genocide,lcc,lcc,https://id.loc.gov/authorities/classification/KZ7180-7188,https://id.loc.gov/authorities/classification/KZ7180-7188,,,0,False,KZ,7180.0,7188.0
KZ7198-7220,Other crimes under international law,lcc,lcc,https://id.loc.gov/authorities/classification/KZ7198-7220,https://id.loc.gov/authorities/classification/KZ7198-7220,,,0,False,KZ,7198.0,7220.0
KZ7230-7490,International criminal courts,lcc,lcc,https://id.loc.gov/authorities/classification/KZ7230-7490,https://id.loc.gov/authorities/classification/KZ7230-7490,,,0,False,KZ,7230.0,7490.0
KZ7250-7490,International Criminal Court (2002-),lcc,lcc,https://id.loc.gov/authorities/classification/KZ7250-7490,https://id.loc.gov/authorities/classification/KZ7250-7490,,,0,False,KZ,7250.0,7490.0
KZ7495-7500,Victims of crimes,lcc,lcc,https://id.loc.gov/authorities/classification/KZ7495-7500,https://id.loc.gov/authorities/classification/KZ7495-7500,,,0,False,KZ,7495.0,7500.0
KZA1002-4205,Law of the sea,lcc,lcc,https://id.loc.gov/authorities/classification/KZA1002-4205,https://id.loc.gov/authorities/classification/KZA1002-4205,,,0,False,KZA,1002.0,4205.0
KZA1040-1065,Intergovernmental congresses and conferences,lcc,lcc,https://id.loc.gov/authorities/classification/KZA1040-1065,https://id.loc.gov/authorities/classification/KZA1040-1065,,,0,False,KZA,1040.0,1065.0
KZA1118-1122,Treaties and other international agreements,lcc,lcc,https://id.loc.gov/authorities/classification/KZA1118-1122,https://id.loc.gov/authorities/classification/KZA1118-1122,,,0,False,KZA,1118.0,1122.0
KZA1340-1417,Concepts and principles,lcc,lcc,https://id.loc.gov/authorities/classification/KZA1340-1417,https://id.loc.gov/authorities/classification/KZA1340-1417,,,0,False,KZA,1340.0,1417.0
KZA1340,Mare clausum doctrine,lcc,lcc,https://id.loc.gov/authorities/classification/KZA1340,https://id.loc.gov/authorities/classification/KZA1340,,,0,False,KZA,1340.0,1340.0
KZA1348-1405,Mare liberum doctrine,lcc,lcc,https://id.loc.gov/authorities/classification/KZA1348-1405,https://id.loc.gov/authorities/classification/KZA1348-1405,,,0,False,KZA,1348.0,1405.0
KZA1430-1690,Maritime boundaries,lcc,lcc,https://id.loc.gov/authorities/classification/KZA1430-1690,https://id.loc.gov/authorities/classification/KZA1430-1690,,,0,False,KZA,1430.0,1690.0
KZA1630-1664,Continental shelf,lcc,lcc,https://id.loc.gov/authorities/classification/KZA1630-1664,https://id.loc.gov/authorities/classification/KZA1630-1664,,,0,False,KZA,1630.0,1664.0
