id,label,federation,domain,uri,spatial_anchor,temporal_start,temporal_end,survey_depth,is_seed,place_type,lat,lon
442856,Volturino,pleiades,roman_republic,https://pleiades.stoa.org/places/442856,https://pleiades.stoa.org/places/442856,-30,300,0,False,settlement,41.47828,15.125151
442857,Vultur (mountain),pleiades,roman_republic,https://pleiades.stoa.org/places/442857,https://pleiades.stoa.org/places/442857,-30,2100,0,False,"mountain, label",40.9484383629,15.632606595
442859,Zeus Aglaios (temple),pleiades,roman_republic,https://pleiades.stoa.org/places/442859,https://pleiades.stoa.org/places/442859,-750,2099,0,False,"sanctuary, temple-2",40.3912594792,16.7467521293
443187,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/443187,https://pleiades.stoa.org/places/443187,-30,640,0,False,aqueduct,40.75,15.75
443188,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/443188,https://pleiades.stoa.org/places/443188,-330,640,0,False,aqueduct,40.285921746,15.9082613297
443189,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/443189,https://pleiades.stoa.org/places/443189,-30,640,0,False,aqueduct,41.25,15.75
443190,Unnamed aqueduct,pleiades,roman_republic,https://pleiades.stoa.org/places/443190,https://pleiades.stoa.org/places/443190,-30,640,0,False,aqueduct,40.25,17.25
443191,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/443191,https://pleiades.stoa.org/places/443191,-30,2100,0,False,"aqueduct, settlement-modern",40.6562478,17.7037516
443942,Unnamed bridge group,pleiades,roman_republic,https://pleiades.stoa.org/places/443942,https://pleiades.stoa.org/places/443942,-30,640,0,False,bridge,41.152484,15.087531
443943,Unnamed bridge,pleiades,roman_republic,https://pleiades.stoa.org/places/443943,https://pleiades.stoa.org/places/443943,-30,640,0,False,bridge,41.07225,14.939979
443944,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/443944,https://pleiades.stoa.org/places/443944,-30,640,0,False,bridge,41.783219,15.223583
443945,Ponte Rotto,pleiades,roman_republic,https://pleiades.stoa.org/places/443945,https://pleiades.stoa.org/places/443945,-30,640,0,False,bridge,41.25,15.25
443946,Ponte di Santo Spirito,pleiades,roman_republic,https://pleiades.stoa.org/places/443946,https://pleiades.stoa.org/places/443946,-30,640,0,False,bridge,41.22534335,15.04287295
443947,"Ponte San Cono, Buccino",pleiades,roman_republic,https://pleiades.stoa.org/places/443947,https://pleiades.stoa.org/places/443947,-30,640,0,False,bridge,40.6077911,15.3906017
443948,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/443948,https://pleiades.stoa.org/places/443948,-30,640,0,False,bridge,40.75,15.25
443949,Roman bridge,pleiades,roman_republic,https://pleiades.stoa.org/places/443949,https://pleiades.stoa.org/places/443949,-30,640,0,False,bridge,40.643864,15.483029
443950,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/443950,https://pleiades.stoa.org/places/443950,-30,640,0,False,bridge,41.533091,15.542419
443951,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/443951,https://pleiades.stoa.org/places/443951,-30,640,0,False,bridge,41.25,15.75
443952,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/443952,https://pleiades.stoa.org/places/443952,-330,300,0,False,bridge,41.25,15.75
443953,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/443953,https://pleiades.stoa.org/places/443953,-30,640,0,False,bridge,41.25,15.75
443954,Ponte S. Venere,pleiades,roman_republic,https://pleiades.stoa.org/places/443954,https://pleiades.stoa.org/places/443954,-30,2100,0,False,"bridge, station",41.074168,15.54551505
443955,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/443955,https://pleiades.stoa.org/places/443955,-30,640,0,False,bridge,40.25,15.75
443956,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/443956,https://pleiades.stoa.org/places/443956,-30,640,0,False,bridge,40.25,15.75
443957,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/443957,https://pleiades.stoa.org/places/443957,-30,640,0,False,bridge,40.25,15.75
443958,Unnamed Roman bridge near Canusium,pleiades,roman_republic,https://pleiades.stoa.org/places/443958,https://pleiades.stoa.org/places/443958,-30,640,0,False,bridge,41.2294942904,16.020115032
443959,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/443959,https://pleiades.stoa.org/places/443959,-30,640,0,False,bridge,40.271335,16.042075
444697,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/444697,https://pleiades.stoa.org/places/444697,-330,-30,0,False,centuriation,41.75,14.75
444698,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/444698,https://pleiades.stoa.org/places/444698,-330,-30,0,False,centuriation,41.25,14.75
444699,An area of centuriation south of Ergitium,pleiades,roman_republic,https://pleiades.stoa.org/places/444699,https://pleiades.stoa.org/places/444699,-330,-30,0,False,centuriation,41.714154,15.49961
444700,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/444700,https://pleiades.stoa.org/places/444700,-330,-30,0,False,centuriation,41.75,15.25
444701,An area of centuriation north of Luceria,pleiades,roman_republic,https://pleiades.stoa.org/places/444701,https://pleiades.stoa.org/places/444701,-330,-30,0,False,centuriation,41.5086475,15.3354745
444702,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/444702,https://pleiades.stoa.org/places/444702,-330,-30,0,False,centuriation,41.25,15.25
444703,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/444703,https://pleiades.stoa.org/places/444703,-330,-30,0,False,centuriation,40.75,15.25
444704,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/444704,https://pleiades.stoa.org/places/444704,-330,-30,0,False,centuriation,40.25,15.25
444705,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/444705,https://pleiades.stoa.org/places/444705,-330,300,0,False,centuriation,41.25,15.75
444706,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/444706,https://pleiades.stoa.org/places/444706,-330,300,0,False,centuriation,41.25,15.75
444707,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/444707,https://pleiades.stoa.org/places/444707,-330,-30,0,False,centuriation,41.25,15.75
444708,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/444708,https://pleiades.stoa.org/places/444708,-330,-30,0,False,centuriation,40.25,15.75
444709,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/444709,https://pleiades.stoa.org/places/444709,-330,-30,0,False,centuriation,40.25,15.75
444710,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/444710,https://pleiades.stoa.org/places/444710,-30,300,0,False,centuriation,40.25,15.75
444711,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/444711,https://pleiades.stoa.org/places/444711,-330,300,0,False,centuriation,41.25,16.25
444712,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/444712,https://pleiades.stoa.org/places/444712,-330,300,0,False,centuriation,41.25,16.25
444713,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/444713,https://pleiades.stoa.org/places/444713,-750,-330,0,False,centuriation,40.25,16.75
444714,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/444714,https://pleiades.stoa.org/places/444714,-750,-330,0,False,centuriation,40.25,16.75
444715,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/444715,https://pleiades.stoa.org/places/444715,-750,-330,0,False,centuriation,40.25,16.75
444716,Untitled,pleiades,roman_republic,https://pleiades.stoa.org/places/444716,https://pleiades.stoa.org/places/444716,-330,300,0,False,centuriation,40.25,18.25
446215,Anni Forum,pleiades,roman_republic,https://pleiades.stoa.org/places/446215,https://pleiades.stoa.org/places/446215,-330,-30,0,False,unlocated,40.578494,15.265011
446241,Ernesto,pleiades,roman_republic,https://pleiades.stoa.org/places/446241,https://pleiades.stoa.org/places/446241,-30,640,0,False,"unlocated, station",41.008774,17.131109
446273,Netion,pleiades,roman_republic,https://pleiades.stoa.org/places/446273,https://pleiades.stoa.org/places/446273,-330,300,0,False,unlocated,41.142755425,16.467527425
446276,Opino,pleiades,roman_republic,https://pleiades.stoa.org/places/446276,https://pleiades.stoa.org/places/446276,-30,640,0,False,unlocated,40.892970587,15.8187759112
446282,Portus Aggasus,pleiades,roman_republic,https://pleiades.stoa.org/places/446282,https://pleiades.stoa.org/places/446282,-30,2099,0,False,"unlocated, settlement-modern",41.8827595,16.1791791
452249,Acquappesa,pleiades,roman_republic,https://pleiades.stoa.org/places/452249,https://pleiades.stoa.org/places/452249,-550,-30,0,False,settlement,39.495079,15.953525
452250,Ad Columnam,pleiades,roman_republic,https://pleiades.stoa.org/places/452250,https://pleiades.stoa.org/places/452250,-30,640,0,False,station,38.191434,15.651754
452251,Ad Fluvium Angitulam,pleiades,roman_republic,https://pleiades.stoa.org/places/452251,https://pleiades.stoa.org/places/452251,-30,640,0,False,station,38.763869,16.200639
452252,Ad Fluvium Sabutum,pleiades,roman_republic,https://pleiades.stoa.org/places/452252,https://pleiades.stoa.org/places/452252,-30,640,0,False,station,39.090504,16.271456
452253,Ad Mallias,pleiades,roman_republic,https://pleiades.stoa.org/places/452253,https://pleiades.stoa.org/places/452253,-30,640,0,False,station,38.310645,15.829655
452254,Ad Turres,pleiades,roman_republic,https://pleiades.stoa.org/places/452254,https://pleiades.stoa.org/places/452254,-30,640,0,False,station,38.928249,16.269759
452255,Ad Vicesimum,pleiades,roman_republic,https://pleiades.stoa.org/places/452255,https://pleiades.stoa.org/places/452255,-30,640,0,False,station,39.9391495,16.606119
452257,Aiello,pleiades,roman_republic,https://pleiades.stoa.org/places/452257,https://pleiades.stoa.org/places/452257,-750,-30,0,False,settlement,39.117213,16.166842
452258,Aisaros (river),pleiades,roman_republic,https://pleiades.stoa.org/places/452258,https://pleiades.stoa.org/places/452258,-30,2100,0,False,river,39.0310572485,17.0956890741
452259,Altanum?,pleiades,roman_republic,https://pleiades.stoa.org/places/452259,https://pleiades.stoa.org/places/452259,-550,640,0,False,settlement,38.150001,16.17485
452262,Apollo Alaeus (temple),pleiades,roman_republic,https://pleiades.stoa.org/places/452262,https://pleiades.stoa.org/places/452262,-750,-330,0,False,"sanctuary, temple-2",39.3965402968,17.14670994
452263,Aprustum,pleiades,roman_republic,https://pleiades.stoa.org/places/452263,https://pleiades.stoa.org/places/452263,-330,300,0,False,settlement,39.147636,16.915691
452266,Aufugum,pleiades,roman_republic,https://pleiades.stoa.org/places/452266,https://pleiades.stoa.org/places/452266,-330,300,0,False,settlement,39.405983,16.158919
452270,Battifarano,pleiades,roman_republic,https://pleiades.stoa.org/places/452270,https://pleiades.stoa.org/places/452270,-750,1999,0,False,settlement,40.160801,16.220337
452271,Belvedere,pleiades,roman_republic,https://pleiades.stoa.org/places/452271,https://pleiades.stoa.org/places/452271,-550,2099,0,False,settlement,39.213498,16.888016
452272,Belvedere Marittimo,pleiades,roman_republic,https://pleiades.stoa.org/places/452272,https://pleiades.stoa.org/places/452272,-330,2099,0,False,settlement,39.618907,15.862493
452273,Bisignano,pleiades,roman_republic,https://pleiades.stoa.org/places/452273,https://pleiades.stoa.org/places/452273,-750,2100,0,False,settlement,39.512593,16.287161
452274,Blanda,pleiades,roman_republic,https://pleiades.stoa.org/places/452274,https://pleiades.stoa.org/places/452274,-750,2100,0,False,"settlement, archaeological-site",39.929308,15.778558
452275,Bruttii,pleiades,roman_republic,https://pleiades.stoa.org/places/452275,https://pleiades.stoa.org/places/452275,-550,-30,0,False,"label, people",38.960045878,16.3839221834
452281,Camerelle Roman Villa,pleiades,roman_republic,https://pleiades.stoa.org/places/452281,https://pleiades.stoa.org/places/452281,-330,300,0,False,villa,39.7589979,16.2424993
452283,Capo Cimiti,pleiades,roman_republic,https://pleiades.stoa.org/places/452283,https://pleiades.stoa.org/places/452283,-750,-330,0,False,"settlement, temple",38.9569086724,17.1709623898
452284,Caprasia,pleiades,roman_republic,https://pleiades.stoa.org/places/452284,https://pleiades.stoa.org/places/452284,-30,640,0,False,station,39.621778,16.27126
452285,Carcinus (river),pleiades,roman_republic,https://pleiades.stoa.org/places/452285,https://pleiades.stoa.org/places/452285,-30,2100,0,False,river,38.8559453617,16.5639042102
452286,Cariati,pleiades,roman_republic,https://pleiades.stoa.org/places/452286,https://pleiades.stoa.org/places/452286,-330,-30,0,False,settlement,39.493309,16.960337
452289,Le Castella,pleiades,roman_republic,https://pleiades.stoa.org/places/452289,https://pleiades.stoa.org/places/452289,-330,1999,0,False,settlement,38.909729,17.022757
452290,Castellace,pleiades,roman_republic,https://pleiades.stoa.org/places/452290,https://pleiades.stoa.org/places/452290,-550,-30,0,False,fort,38.317832,15.940468
452291,Castelluccio,pleiades,roman_republic,https://pleiades.stoa.org/places/452291,https://pleiades.stoa.org/places/452291,-550,-30,0,False,fort,40.10897,15.245208
452292,Castiglione di Paludi,pleiades,roman_republic,https://pleiades.stoa.org/places/452292,https://pleiades.stoa.org/places/452292,-750,-30,0,False,settlement,39.5429003244,16.6972561527
452293,Castra Hannibalis,pleiades,roman_republic,https://pleiades.stoa.org/places/452293,https://pleiades.stoa.org/places/452293,-330,2099,0,False,settlement,38.819771,16.610374
452294,Castrovillari,pleiades,roman_republic,https://pleiades.stoa.org/places/452294,https://pleiades.stoa.org/places/452294,-750,-30,0,False,settlement,39.812474,16.202575
452295,Caulonia,pleiades,roman_republic,https://pleiades.stoa.org/places/452295,https://pleiades.stoa.org/places/452295,-330,300,0,False,settlement,38.382526,16.409844
452296,Cerilli,pleiades,roman_republic,https://pleiades.stoa.org/places/452296,https://pleiades.stoa.org/places/452296,-330,640,0,False,settlement,39.715625,15.810335
452297,Cesernia,pleiades,roman_republic,https://pleiades.stoa.org/places/452297,https://pleiades.stoa.org/places/452297,-30,640,0,False,station,40.00232,15.695781
452298,Cersosimo,pleiades,roman_republic,https://pleiades.stoa.org/places/452298,https://pleiades.stoa.org/places/452298,-550,-30,0,False,settlement,40.048063,16.35088
452300,Chiaromonte,pleiades,roman_republic,https://pleiades.stoa.org/places/452300,https://pleiades.stoa.org/places/452300,-750,300,0,False,settlement,40.125024,16.215631
452301,Chiuse delle Grotte,pleiades,roman_republic,https://pleiades.stoa.org/places/452301,https://pleiades.stoa.org/places/452301,-330,1999,0,False,settlement,40.160643,15.154847
452302,Cirò,pleiades,roman_republic,https://pleiades.stoa.org/places/452302,https://pleiades.stoa.org/places/452302,-750,-30,0,False,settlement,39.383477,17.06251
452303,Cittanova,pleiades,roman_republic,https://pleiades.stoa.org/places/452303,https://pleiades.stoa.org/places/452303,-750,-330,0,False,settlement,38.356265,16.080618
452304,Clampetia,pleiades,roman_republic,https://pleiades.stoa.org/places/452304,https://pleiades.stoa.org/places/452304,-330,640,0,False,settlement,39.134225,16.075485
452305,‘Cocinto’?,pleiades,roman_republic,https://pleiades.stoa.org/places/452305,https://pleiades.stoa.org/places/452305,-30,640,0,False,station,38.455763,16.572828
452307,Colle dei Greci,pleiades,roman_republic,https://pleiades.stoa.org/places/452307,https://pleiades.stoa.org/places/452307,-750,2099,0,False,"settlement, hill",40.086637,16.0477364
452308,Consentia,pleiades,roman_republic,https://pleiades.stoa.org/places/452308,https://pleiades.stoa.org/places/452308,-550,2100,0,False,settlement,39.295395,16.253611
452310,Corigliano,pleiades,roman_republic,https://pleiades.stoa.org/places/452310,https://pleiades.stoa.org/places/452310,-750,2099,0,False,"settlement, settlement-modern",39.595648,16.5180798
452311,Cotronei,pleiades,roman_republic,https://pleiades.stoa.org/places/452311,https://pleiades.stoa.org/places/452311,-750,-30,0,False,settlement,39.159224,16.781727
452312,Cozzo Cerasello,pleiades,roman_republic,https://pleiades.stoa.org/places/452312,https://pleiades.stoa.org/places/452312,-330,-30,0,False,settlement,39.487286,16.81558
452313,Cozzo la Torre,pleiades,roman_republic,https://pleiades.stoa.org/places/452313,https://pleiades.stoa.org/places/452313,-750,300,0,False,settlement,39.505953,16.145732
452315,Crathis/Crater (river),pleiades,roman_republic,https://pleiades.stoa.org/places/452315,https://pleiades.stoa.org/places/452315,-30,2100,0,False,river,39.5422627552,16.3126690726
452316,Crotalus (river),pleiades,roman_republic,https://pleiades.stoa.org/places/452316,https://pleiades.stoa.org/places/452316,-30,2100,0,False,river,38.940916425,16.6233648055
452317,Croto(n),pleiades,roman_republic,https://pleiades.stoa.org/places/452317,https://pleiades.stoa.org/places/452317,-750,640,0,False,settlement,39.0811675,17.127966
452318,Cugno dei Vagni,pleiades,roman_republic,https://pleiades.stoa.org/places/452318,https://pleiades.stoa.org/places/452318,-30,300,0,False,"settlement, vicus, villa, bath",40.142264059,16.6296992749
452320,Decastadium?,pleiades,roman_republic,https://pleiades.stoa.org/places/452320,https://pleiades.stoa.org/places/452320,-30,640,0,False,settlement,37.920708,15.785665
452323,Emporion,pleiades,roman_republic,https://pleiades.stoa.org/places/452323,https://pleiades.stoa.org/places/452323,-330,300,0,False,"settlement, port",38.487328,15.976366
452324,Euonymus (island),pleiades,roman_republic,https://pleiades.stoa.org/places/452324,https://pleiades.stoa.org/places/452324,-550,2100,0,False,island,38.6375,15.066667
452326,Francavilla Marittima,pleiades,roman_republic,https://pleiades.stoa.org/places/452326,https://pleiades.stoa.org/places/452326,-750,-330,0,False,settlement,39.822519,16.389532
452328,Grimaldi,pleiades,roman_republic,https://pleiades.stoa.org/places/452328,https://pleiades.stoa.org/places/452328,-330,-30,0,False,settlement,39.143142,16.236574
452332,Temple of Hera Lacinia,pleiades,roman_republic,https://pleiades.stoa.org/places/452332,https://pleiades.stoa.org/places/452332,-750,640,0,False,sanctuary,39.0276924,17.20494715
452333,Heraclea,pleiades,roman_republic,https://pleiades.stoa.org/places/452333,https://pleiades.stoa.org/places/452333,-550,2100,0,False,settlement,40.2197296732,16.6703978702
452336,Hikesia Nesos/Basilidin Ins.,pleiades,roman_republic,https://pleiades.stoa.org/places/452336,https://pleiades.stoa.org/places/452336,-330,640,0,False,"island, label",38.6631011211,15.1643692432
452337,Hipponion/Vibo Valentia,pleiades,roman_republic,https://pleiades.stoa.org/places/452337,https://pleiades.stoa.org/places/452337,-550,640,0,False,settlement,38.675581,16.097648
452338,Hipporum,pleiades,roman_republic,https://pleiades.stoa.org/places/452338,https://pleiades.stoa.org/places/452338,-30,640,0,False,station,37.947209,16.062018
452343,Interamnium,pleiades,roman_republic,https://pleiades.stoa.org/places/452343,https://pleiades.stoa.org/places/452343,-30,640,0,False,station,39.701979,16.30221
452345,Isola S. Janni,pleiades,roman_republic,https://pleiades.stoa.org/places/452345,https://pleiades.stoa.org/places/452345,-30,2100,0,False,"settlement, island",39.9672381914,15.7159703259
452346,Italia (region),pleiades,roman_republic,https://pleiades.stoa.org/places/452346,https://pleiades.stoa.org/places/452346,-750,-330,0,False,"region, label",38.3932000763,16.1980113658
452349,Kainys (fort),pleiades,roman_republic,https://pleiades.stoa.org/places/452349,https://pleiades.stoa.org/places/452349,-550,-330,0,False,fort,38.225597,15.64139
452350,Kainys (promontory),pleiades,roman_republic,https://pleiades.stoa.org/places/452350,https://pleiades.stoa.org/places/452350,-30,1918,0,False,cape,38.2312416,15.6355372
452352,Kaulonia,pleiades,roman_republic,https://pleiades.stoa.org/places/452352,https://pleiades.stoa.org/places/452352,-750,2099,0,False,settlement,38.4473353654,16.5793716688
452353,Krimis(s)a?,pleiades,roman_republic,https://pleiades.stoa.org/places/452353,https://pleiades.stoa.org/places/452353,-750,-330,0,False,settlement,39.370793,17.131471
452356,Lacinium (promontory),pleiades,roman_republic,https://pleiades.stoa.org/places/452356,https://pleiades.stoa.org/places/452356,-30,2100,0,False,cape,39.0251669,17.2010063
452357,Laino,pleiades,roman_republic,https://pleiades.stoa.org/places/452357,https://pleiades.stoa.org/places/452357,-750,2099,0,False,"settlement, settlement-modern",39.944912,15.97514955
452358,Lametikos Kolpos,pleiades,roman_republic,https://pleiades.stoa.org/places/452358,https://pleiades.stoa.org/places/452358,-550,2100,0,False,"water-open, bay",38.85,16.06667
452361,Laos/Lavinium?,pleiades,roman_republic,https://pleiades.stoa.org/places/452361,https://pleiades.stoa.org/places/452361,-750,300,0,False,settlement,39.7667004238,15.829829572
452362,Laos (river),pleiades,roman_republic,https://pleiades.stoa.org/places/452362,https://pleiades.stoa.org/places/452362,-30,2099,0,False,river,39.8422594477,15.8830658359
452363,Larderia,pleiades,roman_republic,https://pleiades.stoa.org/places/452363,https://pleiades.stoa.org/places/452363,-330,300,0,False,villa,39.6553562711,16.1514600645
452365,Leucopetra,pleiades,roman_republic,https://pleiades.stoa.org/places/452365,https://pleiades.stoa.org/places/452365,-330,640,0,False,station,38.017459,15.636815
452366,Leucopetra (cape),pleiades,roman_republic,https://pleiades.stoa.org/places/452366,https://pleiades.stoa.org/places/452366,-550,2100,0,False,cape,38.0199079744,15.6373254426
452367,Leucosia (island),pleiades,roman_republic,https://pleiades.stoa.org/places/452367,https://pleiades.stoa.org/places/452367,-30,2099,0,False,"island, label, settlement-modern",38.7310628004,16.1147383422
452369,Lokroi Epizephyrioi,pleiades,roman_republic,https://pleiades.stoa.org/places/452369,https://pleiades.stoa.org/places/452369,-750,2100,0,False,settlement,38.2262955,16.2443395
452370,Longobucco,pleiades,roman_republic,https://pleiades.stoa.org/places/452370,https://pleiades.stoa.org/places/452370,-750,-330,0,False,settlement,39.449388,16.611427
452371,Lucani,pleiades,roman_republic,https://pleiades.stoa.org/places/452371,https://pleiades.stoa.org/places/452371,-550,300,0,False,"label, people",39.5152358224,16.3025031007
452373,Malvito,pleiades,roman_republic,https://pleiades.stoa.org/places/452373,https://pleiades.stoa.org/places/452373,-30,300,0,False,settlement,39.600799,16.054221
452374,Mamertion?,pleiades,roman_republic,https://pleiades.stoa.org/places/452374,https://pleiades.stoa.org/places/452374,-330,-30,0,False,settlement,38.294539,15.984863
452375,Medma,pleiades,roman_republic,https://pleiades.stoa.org/places/452375,https://pleiades.stoa.org/places/452375,-750,2099,0,False,settlement,38.487328,15.976368
452377,Melpes (river),pleiades,roman_republic,https://pleiades.stoa.org/places/452377,https://pleiades.stoa.org/places/452377,-30,2100,0,False,river,40.1442096436,15.3882469058
452379,Metaurum,pleiades,roman_republic,https://pleiades.stoa.org/places/452379,https://pleiades.stoa.org/places/452379,-750,2099,0,False,settlement,38.425,15.89985
452381,Meto,pleiades,roman_republic,https://pleiades.stoa.org/places/452381,https://pleiades.stoa.org/places/452381,-30,640,0,False,station,39.181065,17.117494
452382,Molpa,pleiades,roman_republic,https://pleiades.stoa.org/places/452382,https://pleiades.stoa.org/places/452382,-750,300,0,False,"settlement, archaeological-site",40.0337103,15.3031714
452383,Monte Coppolo,pleiades,roman_republic,https://pleiades.stoa.org/places/452383,https://pleiades.stoa.org/places/452383,-550,300,0,False,settlement,40.15756,16.46414
452384,Montegiordano,pleiades,roman_republic,https://pleiades.stoa.org/places/452384,https://pleiades.stoa.org/places/452384,-550,-30,0,False,villa,40.044072,16.535333
452386,Muranum,pleiades,roman_republic,https://pleiades.stoa.org/places/452386,https://pleiades.stoa.org/places/452386,-30,640,0,False,settlement,39.842839,16.13737
452388,Naniglio Roman Villa,pleiades,roman_republic,https://pleiades.stoa.org/places/452388,https://pleiades.stoa.org/places/452388,-30,2099,0,False,villa,38.3282739,16.2978271
452389,Neaethus (river),pleiades,roman_republic,https://pleiades.stoa.org/places/452389,https://pleiades.stoa.org/places/452389,-30,2100,0,False,river,39.2419347916,16.7721954244
452390,Nerulum?,pleiades,roman_republic,https://pleiades.stoa.org/places/452390,https://pleiades.stoa.org/places/452390,-550,1999,0,False,settlement,39.953733,16.039995
452391,Nicotera,pleiades,roman_republic,https://pleiades.stoa.org/places/452391,https://pleiades.stoa.org/places/452391,-750,640,0,False,settlement,38.55563,15.937498
452395,Oenotri,pleiades,roman_republic,https://pleiades.stoa.org/places/452395,https://pleiades.stoa.org/places/452395,-750,300,0,False,"label, people",40.4309554711,16.4431322584
452397,Casignana Roman Villa,pleiades,roman_republic,https://pleiades.stoa.org/places/452397,https://pleiades.stoa.org/places/452397,-30,2099,0,False,villa,38.1176173873,16.1580973721
452398,Palinurus,pleiades,roman_republic,https://pleiades.stoa.org/places/452398,https://pleiades.stoa.org/places/452398,-750,-30,0,False,settlement,40.035965,15.28813
452399,Palinurus (promontory),pleiades,roman_republic,https://pleiades.stoa.org/places/452399,https://pleiades.stoa.org/places/452399,-30,2100,0,False,cape,40.0304832,15.2728517
452400,Palizzi,pleiades,roman_republic,https://pleiades.stoa.org/places/452400,https://pleiades.stoa.org/places/452400,-550,-330,0,False,settlement,37.967037,15.987199
452401,Paternum,pleiades,roman_republic,https://pleiades.stoa.org/places/452401,https://pleiades.stoa.org/places/452401,-30,640,0,False,station,39.453057,17.021616
452403,Petelia,pleiades,roman_republic,https://pleiades.stoa.org/places/452403,https://pleiades.stoa.org/places/452403,-550,640,0,False,settlement,39.266064,17.05108
452405,Piano delle Vigne,pleiades,roman_republic,https://pleiades.stoa.org/places/452405,https://pleiades.stoa.org/places/452405,-330,300,0,False,villa,38.986834,16.154073
452406,Piano di Cammarata,pleiades,roman_republic,https://pleiades.stoa.org/places/452406,https://pleiades.stoa.org/places/452406,-330,300,0,False,settlement,39.7642956,16.2318483
452407,Piano S. Pietro,pleiades,roman_republic,https://pleiades.stoa.org/places/452407,https://pleiades.stoa.org/places/452407,-330,300,0,False,settlement,40.152777,16.640241
452408,Piano Sollazzo,pleiades,roman_republic,https://pleiades.stoa.org/places/452408,https://pleiades.stoa.org/places/452408,-750,-330,0,False,settlement,40.172364,16.526426
452409,Portus Orestis,pleiades,roman_republic,https://pleiades.stoa.org/places/452409,https://pleiades.stoa.org/places/452409,-30,300,0,False,settlement,38.352423,15.836332
452411,Pyxous/Buxentum (settlement),pleiades,roman_republic,https://pleiades.stoa.org/places/452411,https://pleiades.stoa.org/places/452411,-750,2099,0,False,"settlement, settlement-modern",40.0765477,15.5246477
452416,Rhegion/Regium,pleiades,roman_republic,https://pleiades.stoa.org/places/452416,https://pleiades.stoa.org/places/452416,-750,2100,0,False,settlement,38.109279,15.64393
452417,Rivello,pleiades,roman_republic,https://pleiades.stoa.org/places/452417,https://pleiades.stoa.org/places/452417,-750,-330,0,False,settlement,40.07908,15.757046
452418,Rocca di Neto,pleiades,roman_republic,https://pleiades.stoa.org/places/452418,https://pleiades.stoa.org/places/452418,-550,1999,0,False,settlement,39.191342,17.002695
452419,Roccagloriosa,pleiades,roman_republic,https://pleiades.stoa.org/places/452419,https://pleiades.stoa.org/places/452419,-750,1999,0,False,settlement,40.1264430455,15.4467117599
452420,Roccanova,pleiades,roman_republic,https://pleiades.stoa.org/places/452420,https://pleiades.stoa.org/places/452420,-750,1999,0,False,settlement,40.213155,16.204071
452421,Roscianum,pleiades,roman_republic,https://pleiades.stoa.org/places/452421,https://pleiades.stoa.org/places/452421,-30,640,0,False,settlement,39.576395,16.634153
452422,Rouskiane,pleiades,roman_republic,https://pleiades.stoa.org/places/452422,https://pleiades.stoa.org/places/452422,-30,640,0,False,"settlement, port",39.610403,16.769346
452425,Sagra(s) (river),pleiades,roman_republic,https://pleiades.stoa.org/places/452425,https://pleiades.stoa.org/places/452425,-30,2099,0,False,river,38.4154037508,16.3847293613
452426,Sambiase,pleiades,roman_republic,https://pleiades.stoa.org/places/452426,https://pleiades.stoa.org/places/452426,-750,1999,0,False,settlement,38.966633,16.283308
452427,S. Anna,pleiades,roman_republic,https://pleiades.stoa.org/places/452427,https://pleiades.stoa.org/places/452427,-750,-330,0,False,settlement,39.004557,17.074073
452428,S. Croce,pleiades,roman_republic,https://pleiades.stoa.org/places/452428,https://pleiades.stoa.org/places/452428,-330,300,0,False,villa,40.076897,15.594489
452429,S. Eufemia,pleiades,roman_republic,https://pleiades.stoa.org/places/452429,https://pleiades.stoa.org/places/452429,-750,1999,0,False,fort,38.264157,15.854257
