pleiades_id,pleiades_url,place_label,place_type,min_date,max_date,geonames_id,geonames_url,geonames_label,match_type,distance_km,pleiades_location_precision,pleiades_feature_types,geonames_feature_code,geonames_feature_code_label
570172,http://pleiades.stoa.org/places/570172,Charadros (river),river,-30,2100,260087,http://sws.geonames.org/260087/,Cháradros,bbox,0.0,rough,river,PPL,populated place
570181,http://pleiades.stoa.org/places/570181,Corinthiacus Sinus,water-open,-30,2099,259291,http://sws.geonames.org/259291/,Gulf of Corinth,bbox,0.0,related,water-open,BAY,bay
570182,http://pleiades.stoa.org/places/570182,Corinthus/Korinthos,"settlement, archaeological-site",-750,2100,259289,http://sws.geonames.org/259289/,Corinth,distance,6.492,related,settlement,PPLA2,seat of a second-order administrative division
570182,http://pleiades.stoa.org/places/570182,Corinthus/Korinthos,"settlement, archaeological-site",-750,2100,264638,http://sws.geonames.org/264638/,Ancient Corinth,distance,1.93,related,settlement,PPL,populated place
570182,http://pleiades.stoa.org/places/570182,Corinthus/Korinthos,"settlement, archaeological-site",-750,2100,8354442,http://sws.geonames.org/8354442/,,bbox,0.0,related,settlement,ANS,archaeological/prehistoric site
570186,http://pleiades.stoa.org/places/570186,Cythera (island),island,-30,2100,259709,http://sws.geonames.org/259709/,Cythera Island,bbox,0.0,precise,island,ISL,island
570186,http://pleiades.stoa.org/places/570186,Cythera (island),island,-30,2100,259710,http://sws.geonames.org/259710/,Cythera,bbox,0.0,precise,island,PPLA3,seat of a third-order administrative division
570186,http://pleiades.stoa.org/places/570186,Cythera (island),island,-30,2100,8133702,http://sws.geonames.org/8133702/,,bbox,0.0,precise,island,ADM3,third-order administrative division
570202,http://pleiades.stoa.org/places/570202,Dorion,settlement,-750,300,262993,http://sws.geonames.org/262993/,Dório,distance,4.38,precise,settlement,PPL,populated place
570215,http://pleiades.stoa.org/places/570215,Elektra (river of Messenia),river,-30,2099,261801,http://sws.geonames.org/261801/,Iléktra,bbox,0.0,rough,river,PPL,populated place
570216,http://pleiades.stoa.org/places/570216,Sanctuary of Eleusinian Demeter in Laconia,sanctuary,-550,2100,261448,http://sws.geonames.org/261448/,Kalívia Sokhás,distance,0.356,precise,sanctuary,PPL,populated place
570220,http://pleiades.stoa.org/places/570220,Elis (city),"settlement, archaeological-site, theatre",-750,300,256615,http://sws.geonames.org/256615/,Ílis,distance,1.309,precise,"settlement, theatre",PPL,populated place
570220,http://pleiades.stoa.org/places/570220,Elis (city),"settlement, archaeological-site, theatre",-750,300,261790,http://sws.geonames.org/261790/,Ílis,distance,0.091,precise,"settlement, theatre",ANS,archaeological/prehistoric site
570220,http://pleiades.stoa.org/places/570220,Elis (city),"settlement, archaeological-site, theatre",-750,300,7732667,http://sws.geonames.org/7732667/,,distance,0.278,precise,"settlement, theatre",ANS,archaeological/prehistoric site
570221,http://pleiades.stoa.org/places/570221,Elis (region),region,-550,300,256615,http://sws.geonames.org/256615/,Ílis,bbox,0.0,rough,region,PPL,populated place
570221,http://pleiades.stoa.org/places/570221,Elis (region),region,-550,300,261790,http://sws.geonames.org/261790/,Ílis,bbox,0.0,rough,region,ANS,archaeological/prehistoric site
570221,http://pleiades.stoa.org/places/570221,Elis (region),region,-550,300,7732667,http://sws.geonames.org/7732667/,,bbox,0.0,rough,region,ANS,archaeological/prehistoric site
570229,http://pleiades.stoa.org/places/570229,Epidauros Limera,settlement,-750,2099,7372038,http://sws.geonames.org/7372038/,,distance,0.926,precise,settlement,ANS,archaeological/prehistoric site
570231,http://pleiades.stoa.org/places/570231,Epitalion,settlement,-550,300,262636,http://sws.geonames.org/262636/,Epitálio,distance,1.796,precise,settlement,PPL,populated place
570236,http://pleiades.stoa.org/places/570236,Erineos,settlement,-750,300,254135,http://sws.geonames.org/254135/,Ákra Salmeníkos,distance,1.507,precise,settlement,PT,point
570236,http://pleiades.stoa.org/places/570236,Erineos,settlement,-750,300,258634,http://sws.geonames.org/258634/,Lambírion,distance,0.414,precise,settlement,PPL,populated place
570237,http://pleiades.stoa.org/places/570237,Erymanthos (river),river,-30,2099,262619,http://sws.geonames.org/262619/,Erýmanthos,bbox,0.0,rough,river,MT,mountain
570238,http://pleiades.stoa.org/places/570238,Erymanthos M.,mountain,-30,2100,262619,http://sws.geonames.org/262619/,Erýmanthos,distance,0.68,precise,mountain,MT,mountain
570257,http://pleiades.stoa.org/places/570257,Genesion/Apobathmoi,settlement,-750,300,259696,http://sws.geonames.org/259696/,Kiveri,distance,1.115,precise,settlement,PPL,populated place
570264,http://pleiades.stoa.org/places/570264,Glaukos (river),river,-30,300,262042,http://sws.geonames.org/262042/,Gláfkos Potamós,bbox,0.0,rough,river,STM,stream
570264,http://pleiades.stoa.org/places/570264,Glaukos (river),river,-30,300,262043,http://sws.geonames.org/262043/,Gláfkos,bbox,0.0,rough,river,PPLX,section of populated place
570268,http://pleiades.stoa.org/places/570268,Gyth(e)ion,"settlement, port, theatre, bath",-750,300,251297,http://sws.geonames.org/251297/,Gytheion,distance,0.581,precise,"settlement, port",PPLA3,seat of a third-order administrative division
570281,http://pleiades.stoa.org/places/570281,Helike,"settlement, archaeological-site",-750,300,11395653,http://sws.geonames.org/11395653/,Helike,distance,0.013,precise,settlement,PPLW,destroyed populated place
570287,http://pleiades.stoa.org/places/570287,Heraia,"settlement, settlement-modern",-750,2099,11395680,http://sws.geonames.org/11395680/,Heraia,distance,0.137,precise,settlement,PPLQ,abandoned populated place
570299,http://pleiades.stoa.org/places/570299,Hydroussa/Hydrea (island),island,1700,2100,261821,http://sws.geonames.org/261821/,Hydra,distance,4.208,precise,island,ISL,island
570299,http://pleiades.stoa.org/places/570299,Hydroussa/Hydrea (island),island,1700,2100,9282825,http://sws.geonames.org/9282825/,,distance,2.104,precise,island,HTL,hotel
570303,http://pleiades.stoa.org/places/570303,Hypsous (settlement),"settlement, settlement-modern",-750,2099,261752,http://sws.geonames.org/261752/,Stemnitsa,distance,0.034,precise,settlement,PPL,populated place
570313,http://pleiades.stoa.org/places/570313,Inachos (river),river,2000,2099,255710,http://sws.geonames.org/255710/,Inachos,distance,7.743,precise,river,PPL,populated place
570317,http://pleiades.stoa.org/places/570317,Isthmos,isthmus,1700,2100,259287,http://sws.geonames.org/259287/,Isthmus of Corinth,distance,1.005,precise,isthmus,ISTH,isthmus
570317,http://pleiades.stoa.org/places/570317,Isthmos,isthmus,1700,2100,261721,http://sws.geonames.org/261721/,Isthmia,distance,3.428,precise,isthmus,PPL,populated place
570323,http://pleiades.stoa.org/places/570323,Kalamai,settlement,-330,300,261604,http://sws.geonames.org/261604/,Kalamata,distance,5.893,precise,settlement,PPLA2,seat of a second-order administrative division
570325,http://pleiades.stoa.org/places/570325,Kalaureia (island),island,-750,2100,254862,http://sws.geonames.org/254862/,Nísos Póros,distance,0.797,precise,island,ISL,island
570330,http://pleiades.stoa.org/places/570330,Kardamyle (Messenia),settlement,-750,2099,260999,http://sws.geonames.org/260999/,Kardamyli,distance,0.52,precise,settlement,PPLA3,seat of a third-order administrative division
570331,http://pleiades.stoa.org/places/570331,Karnasion,sanctuary,-750,300,260910,http://sws.geonames.org/260910/,Karnási,distance,6.814,precise,sanctuary,PPL,populated place
570334,http://pleiades.stoa.org/places/570334,Karyai?,settlement,-750,300,260956,http://sws.geonames.org/260956/,Karyés,distance,1.381,precise,settlement,PPL,populated place
570336,http://pleiades.stoa.org/places/570336,Karystos,"fort-2, settlement",-1600,1799,260935,http://sws.geonames.org/260935/,Kárystos,distance,0.517,precise,settlement,PPLA3,seat of a third-order administrative division
570344,http://pleiades.stoa.org/places/570344,Kekryphaleia (island),"island, label",2000,2099,265000,http://sws.geonames.org/265000/,Agistri,bbox,0.0,rough,island,ISL,island
570347,http://pleiades.stoa.org/places/570347,Kenchreai,"settlement, port",-750,300,260288,http://sws.geonames.org/260288/,Kechries,distance,0.214,precise,"settlement, port",PPL,populated place
570348,http://pleiades.stoa.org/places/570348,Keos (island),island,1700,2100,260347,http://sws.geonames.org/260347/,Kea,distance,0.366,precise,island,ISL,island
570354,http://pleiades.stoa.org/places/570354,Keryneia,"settlement, archaeological-site",-750,2099,260197,http://sws.geonames.org/260197/,Kerýneia,distance,5.167,precise,settlement,PPL,populated place
570358,http://pleiades.stoa.org/places/570358,Kladeos (river),river,2000,2099,259692,http://sws.geonames.org/259692/,Kladeós,bbox,0.0,rough,river,PPL,populated place
570359,http://pleiades.stoa.org/places/570359,Kleitor (settlement),"city-gate, settlement, theatre",-750,300,259643,http://sws.geonames.org/259643/,Kleítoras,distance,7.0,precise,settlement,PPL,populated place
570360,http://pleiades.stoa.org/places/570360,Kleitor (river),river,-30,2099,259643,http://sws.geonames.org/259643/,Kleítoras,bbox,0.0,rough,river,PPL,populated place
570361,http://pleiades.stoa.org/places/570361,Kleonai,"settlement, archaeological-site, temple-2, architecturalcomplex",-750,640,259681,http://sws.geonames.org/259681/,Kleonaí,distance,6.73,precise,settlement,RUIN,ruin(s)
570384,http://pleiades.stoa.org/places/570384,Krios (river),river,1900,2099,262306,http://sws.geonames.org/262306/,Fónissa Potamós,bbox,0.0,rough,river,STM,stream
570385,http://pleiades.stoa.org/places/570385,Krokeai,settlement,-750,300,258754,http://sws.geonames.org/258754/,Krokeés,distance,0.254,precise,settlement,PPL,populated place
570390,http://pleiades.stoa.org/places/570390,Kyllene,"settlement, port",-750,2099,259813,http://sws.geonames.org/259813/,Kyllini,distance,0.263,precise,"settlement, port",PPL,populated place
570391,http://pleiades.stoa.org/places/570391,Kyllene (mountain),mountain,-30,2100,259812,http://sws.geonames.org/259812/,Zíria,distance,0.058,precise,mountain,MT,mountain
570397,http://pleiades.stoa.org/places/570397,Kyparissia,settlement,-750,300,259782,http://sws.geonames.org/259782/,Kyparissía,distance,0.727,precise,settlement,PPLA3,seat of a third-order administrative division
570400,http://pleiades.stoa.org/places/570400,Kythera (settlement),"settlement, acropolis",-750,300,259709,http://sws.geonames.org/259709/,Cythera Island,distance,2.756,precise,settlement,ISL,island
570400,http://pleiades.stoa.org/places/570400,Kythera (settlement),"settlement, acropolis",-750,300,8133702,http://sws.geonames.org/8133702/,,distance,0.571,precise,settlement,ADM3,third-order administrative division
570402,http://pleiades.stoa.org/places/570402,Kythnos,"settlement, archaeological-site",-750,1999,259706,http://sws.geonames.org/259706/,Kythnos,distance,2.697,precise,settlement,ISL,island
570402,http://pleiades.stoa.org/places/570402,Kythnos,"settlement, archaeological-site",-750,1999,259707,http://sws.geonames.org/259707/,Kýthnos,distance,2.558,precise,settlement,PPLA3,seat of a third-order administrative division
570402,http://pleiades.stoa.org/places/570402,Kythnos,"settlement, archaeological-site",-750,1999,8133953,http://sws.geonames.org/8133953/,,distance,2.606,precise,settlement,ADM3,third-order administrative division
570403,http://pleiades.stoa.org/places/570403,Kythnos (island),island,-30,2100,259706,http://sws.geonames.org/259706/,Kythnos,distance,3.54,precise,island,ISL,island
570403,http://pleiades.stoa.org/places/570403,Kythnos (island),island,-30,2100,259707,http://sws.geonames.org/259707/,Kýthnos,distance,4.795,precise,island,PPLA3,seat of a third-order administrative division
570403,http://pleiades.stoa.org/places/570403,Kythnos (island),island,-30,2100,8133953,http://sws.geonames.org/8133953/,,distance,2.624,precise,island,ADM3,third-order administrative division
570406,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,"region, label",-750,300,253394,http://sws.geonames.org/253394/,Sparti,bbox,0.0,related,region,PPLA2,seat of a second-order administrative division
570406,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,"region, label",-750,300,258657,http://sws.geonames.org/258657/,Laconia,bbox,0.0,related,region,ADM2,second-order administrative division
570420,http://pleiades.stoa.org/places/570420,Lechaion,"settlement, port",-750,300,258521,http://sws.geonames.org/258521/,Lechaio,distance,2.534,precise,"settlement, port",PPL,populated place
570423,http://pleiades.stoa.org/places/570423,Lepreon,settlement,-750,300,258490,http://sws.geonames.org/258490/,Lépreon,distance,0.776,precise,settlement,PPL,populated place
570424,http://pleiades.stoa.org/places/570424,Lerna,"settlement, archaeological-site",-2000,2100,258480,http://sws.geonames.org/258480/,Lérna,distance,0.016,precise,settlement,RUIN,ruin(s)
570431,http://pleiades.stoa.org/places/570431,Leuktron,"settlement, archaeological-site",-750,300,258413,http://sws.geonames.org/258413/,Léfktro,distance,0.616,precise,settlement,PPL,populated place
570444,http://pleiades.stoa.org/places/570444,Lykosoura,"sanctuary, settlement",-750,300,258346,http://sws.geonames.org/258346/,Lykósoura,distance,0.998,precise,"sanctuary, settlement",PPL,populated place
570444,http://pleiades.stoa.org/places/570444,Lykosoura,"sanctuary, settlement",-750,300,8354444,http://sws.geonames.org/8354444/,,distance,0.579,precise,"sanctuary, settlement",ANS,archaeological/prehistoric site
570445,http://pleiades.stoa.org/places/570445,Lykouria?,"settlement, settlement-modern, label",-750,2099,258335,http://sws.geonames.org/258335/,Lykoúria,bbox,0.0,rough,unknown,PPL,populated place
570459,http://pleiades.stoa.org/places/570459,Mantineia/Antigoneia,settlement,-750,300,257819,http://sws.geonames.org/257819/,Mantineia,bbox,0.0,precise,settlement,ANS,archaeological/prehistoric site
570462,http://pleiades.stoa.org/places/570462,Marmarion,"settlement, quarry",,,257643,http://sws.geonames.org/257643/,Marmari,distance,0.084,precise,"settlement, mine",PPL,populated place
570464,http://pleiades.stoa.org/places/570464,Mathia (mountain),mountain,-30,2100,257586,http://sws.geonames.org/257586/,Mathía,distance,2.527,precise,mountain,PPL,populated place
570467,http://pleiades.stoa.org/places/570467,Megalopolis,"settlement, archaeological-site",-550,300,257394,http://sws.geonames.org/257394/,Megalopolis,bbox,0.0,precise,settlement,ANS,archaeological/prehistoric site
570467,http://pleiades.stoa.org/places/570467,Megalopolis,"settlement, archaeological-site",-550,300,257395,http://sws.geonames.org/257395/,Megalopolis,distance,1.818,precise,settlement,PPLA3,seat of a third-order administrative division
570467,http://pleiades.stoa.org/places/570467,Megalopolis,"settlement, archaeological-site",-550,300,8133802,http://sws.geonames.org/8133802/,,distance,6.025,precise,settlement,ADM3,third-order administrative division
570468,http://pleiades.stoa.org/places/570468,Megara,settlement,-750,2099,257365,http://sws.geonames.org/257365/,Megara,distance,1.104,precise,settlement,PPLA3,seat of a third-order administrative division
570468,http://pleiades.stoa.org/places/570468,Megara,settlement,-750,2099,8133885,http://sws.geonames.org/8133885/,,distance,7.394,precise,settlement,ADM3,third-order administrative division
570474,http://pleiades.stoa.org/places/570474,Melos (settlement),settlement,-750,1999,256951,http://sws.geonames.org/256951/,Milos Island,distance,7.903,precise,settlement,ISL,island
570474,http://pleiades.stoa.org/places/570474,Melos (settlement),settlement,-750,1999,256952,http://sws.geonames.org/256952/,Milos,distance,0.332,precise,settlement,PPLA3,seat of a third-order administrative division
570475,http://pleiades.stoa.org/places/570475,Melos (island),island,-30,2100,256951,http://sws.geonames.org/256951/,Milos Island,distance,2.906,precise,island,ISL,island
570475,http://pleiades.stoa.org/places/570475,Melos (island),island,-30,2100,256952,http://sws.geonames.org/256952/,Milos,distance,6.953,precise,island,PPLA3,seat of a third-order administrative division
570477,http://pleiades.stoa.org/places/570477,Menelaion,"sanctuary, temple-2",-750,-30,9293516,http://sws.geonames.org/9293516/,,distance,4.045,precise,temple-2,HTL,hotel
570479,http://pleiades.stoa.org/places/570479,Messene,"settlement, fort",-550,300,257151,http://sws.geonames.org/257151/,Messíni,distance,0.301,precise,"settlement, fort",RUIN,ruin(s)
570479,http://pleiades.stoa.org/places/570479,Messene,"settlement, fort",-550,300,261705,http://sws.geonames.org/261705/,Ithómi Óros,distance,0.804,precise,"settlement, fort",MT,mountain
570482,http://pleiades.stoa.org/places/570482,Methana/Arsinoe,"cape, settlement",-750,2099,257125,http://sws.geonames.org/257125/,Chersónisos Methánon,distance,1.684,precise,settlement,PEN,peninsula
570482,http://pleiades.stoa.org/places/570482,Methana/Arsinoe,"cape, settlement",-750,2099,257126,http://sws.geonames.org/257126/,Methana,bbox,0.0,precise,settlement,PPL,populated place
570483,http://pleiades.stoa.org/places/570483,Methone/Mothone (Messenian),settlement,-550,2099,257122,http://sws.geonames.org/257122/,Methóni,distance,0.405,precise,settlement,PPL,populated place
570484,http://pleiades.stoa.org/places/570484,Methydrion,"ruin, settlement, archaeological-site",-750,2099,257123,http://sws.geonames.org/257123/,Methýdrio,distance,0.991,precise,settlement,PPL,populated place
570485,http://pleiades.stoa.org/places/570485,Midea,"defensive-wall, settlement",-2000,2100,257072,http://sws.geonames.org/257072/,Midea,distance,1.38,precise,settlement,PPL,populated place
570485,http://pleiades.stoa.org/places/570485,Midea,"defensive-wall, settlement",-2000,2100,9534927,http://sws.geonames.org/9534927/,,distance,0.066,precise,settlement,ANS,archaeological/prehistoric site
570491,http://pleiades.stoa.org/places/570491,Mycenae,settlement,-750,2100,257058,http://sws.geonames.org/257058/,Mycenae,distance,0.221,related,settlement,ANS,archaeological/prehistoric site
570491,http://pleiades.stoa.org/places/570491,Mycenae,settlement,-750,2100,257059,http://sws.geonames.org/257059/,Mycenae,distance,1.387,related,settlement,PPL,populated place
570501,http://pleiades.stoa.org/places/570501,Nauplia,"harbor, settlement",-750,2099,256637,http://sws.geonames.org/256637/,Nafplion,distance,0.168,precise,settlement,PPLA2,seat of a second-order administrative division
570503,http://pleiades.stoa.org/places/570503,Nedon (river),river,,,256565,http://sws.geonames.org/256565/,Nédhon Potamós,bbox,0.0,rough,river,STM,stream
570504,http://pleiades.stoa.org/places/570504,Nemea,"sanctuary, archaeological-site, temple-2",-750,300,256557,http://sws.geonames.org/256557/,Dervenakia Railway Station,distance,3.717,precise,"sanctuary, temple-2",RSTNQ,abandoned railroad station
570504,http://pleiades.stoa.org/places/570504,Nemea,"sanctuary, archaeological-site, temple-2",-750,300,256558,http://sws.geonames.org/256558/,Nemea,distance,4.566,precise,"sanctuary, temple-2",PPLA3,seat of a third-order administrative division
570504,http://pleiades.stoa.org/places/570504,Nemea,"sanctuary, archaeological-site, temple-2",-750,300,408671,http://sws.geonames.org/408671/,,distance,0.061,precise,"sanctuary, temple-2",ANS,archaeological/prehistoric site
570504,http://pleiades.stoa.org/places/570504,Nemea,"sanctuary, archaeological-site, temple-2",-750,300,8133674,http://sws.geonames.org/8133674/,,distance,5.675,precise,"sanctuary, temple-2",ADM3,third-order administrative division
570505,http://pleiades.stoa.org/places/570505,Nemea (river),river,-30,2099,256557,http://sws.geonames.org/256557/,Dervenakia Railway Station,bbox,0.0,rough,river,RSTNQ,abandoned railroad station
570505,http://pleiades.stoa.org/places/570505,Nemea (river),river,-30,2099,256558,http://sws.geonames.org/256558/,Nemea,bbox,0.0,rough,river,PPLA3,seat of a third-order administrative division
570505,http://pleiades.stoa.org/places/570505,Nemea (river),river,-30,2099,408671,http://sws.geonames.org/408671/,,bbox,0.0,rough,river,ANS,archaeological/prehistoric site
570505,http://pleiades.stoa.org/places/570505,Nemea (river),river,-30,2099,8133674,http://sws.geonames.org/8133674/,,bbox,0.0,rough,river,ADM3,third-order administrative division
570507,http://pleiades.stoa.org/places/570507,Nestane,"settlement, archaeological-site",-550,-30,256439,http://sws.geonames.org/256439/,Nestani,distance,0.326,precise,settlement,PPL,populated place
570519,http://pleiades.stoa.org/places/570519,Oinoe (Corinthia),settlement,-550,-30,256337,http://sws.geonames.org/256337/,Oinoi,distance,3.482,precise,settlement,PPL,populated place
570531,http://pleiades.stoa.org/places/570531,Olympia,"sanctuary, archaeological-site",-750,640,264637,http://sws.geonames.org/264637/,Olympia,distance,1.075,precise,sanctuary,PPL,populated place
570535,http://pleiades.stoa.org/places/570535,Orchomenos (Arcadia),settlement,-750,300,261297,http://sws.geonames.org/261297/,Orchomenos,distance,0.827,precise,settlement,PPL,populated place
570548,http://pleiades.stoa.org/places/570548,Pallantion,"settlement, archaeological-site",-750,1999,255973,http://sws.geonames.org/255973/,Pallántio,distance,2.147,precise,settlement,PPL,populated place
570558,http://pleiades.stoa.org/places/570558,Paos,"ruin, settlement",-750,2099,255836,http://sws.geonames.org/255836/,Páos,distance,1.924,precise,settlement,PPL,populated place
570567,http://pleiades.stoa.org/places/570567,Patra(e),settlement,-750,300,255683,http://sws.geonames.org/255683/,Pátrai,bbox,0.0,precise,settlement,PPLA,seat of a first-order administrative division
570567,http://pleiades.stoa.org/places/570567,Patra(e),settlement,-750,300,260632,http://sws.geonames.org/260632/,Arói,distance,1.491,precise,settlement,PPLX,section of populated place
570567,http://pleiades.stoa.org/places/570567,Patra(e),settlement,-750,300,8133690,http://sws.geonames.org/8133690/,,distance,6.353,precise,settlement,ADM3,third-order administrative division
570575,http://pleiades.stoa.org/places/570575,Pellana,"settlement, acropolis",-750,1999,255624,http://sws.geonames.org/255624/,Pellána,distance,0.938,precise,settlement,PPL,populated place
570576,http://pleiades.stoa.org/places/570576,Pellene,settlement,-750,300,255623,http://sws.geonames.org/255623/,Pellini,distance,0.038,precise,settlement,PPL,populated place
570577,http://pleiades.stoa.org/places/570577,Peloponnesus/Peloponnesos/Peloponnese,"peninsula, region",-550,2100,255620,http://sws.geonames.org/255620/,Peloponnese,bbox,0.0,related,"peninsula, region",RGN,region
570577,http://pleiades.stoa.org/places/570577,Peloponnesus/Peloponnesos/Peloponnese,"peninsula, region",-550,2100,6697807,http://sws.geonames.org/6697807/,,bbox,0.0,related,"peninsula, region",ADM1,first-order administrative division
570577,http://pleiades.stoa.org/places/570577,Peloponnesus/Peloponnesos/Peloponnese,"peninsula, region",-550,2100,9062330,http://sws.geonames.org/9062330/,,bbox,0.0,related,"peninsula, region",ISL,island
570590,http://pleiades.stoa.org/places/570590,Phara(i),settlement,-750,300,262488,http://sws.geonames.org/262488/,Fares,distance,0.288,precise,settlement,PPL,populated place
570595,http://pleiades.stoa.org/places/570595,Pheneos,settlement,-750,300,262446,http://sws.geonames.org/262446/,Feneos,distance,4.268,precise,settlement,PPL,populated place
570598,http://pleiades.stoa.org/places/570598,Phigaleia,settlement,-750,300,262438,http://sws.geonames.org/262438/,Figaleía,distance,0.34,precise,settlement,PPL,populated place
570609,http://pleiades.stoa.org/places/570609,Phrixa(i),settlement,-750,2099,262207,http://sws.geonames.org/262207/,Fríxa,distance,1.747,precise,settlement,PPL,populated place
570614,http://pleiades.stoa.org/places/570614,Pityonesos (island),island,-30,2100,259741,http://sws.geonames.org/259741/,Nisída Kyrá,distance,7.213,precise,island,ISL,island
570615,http://pleiades.stoa.org/places/570615,Pityoussa (island),island,-30,2100,253356,http://sws.geonames.org/253356/,Spetses,bbox,0.0,precise,island,PPLA3,seat of a third-order administrative division
570629,http://pleiades.stoa.org/places/570629,Prasiai,"ruin, settlement",-750,300,255128,http://sws.geonames.org/255128/,Pláka,distance,0.597,precise,settlement,PPL,populated place
570638,http://pleiades.stoa.org/places/570638,Psophis,"settlement, archaeological-site",-750,300,254453,http://sws.geonames.org/254453/,Psofída,distance,0.947,precise,settlement,PPL,populated place
570640,http://pleiades.stoa.org/places/570640,Pylos/Koryphasion,settlement,-750,640,255292,http://sws.geonames.org/255292/,Pýlos,distance,5.362,precise,settlement,RUIN,ruin(s)
570640,http://pleiades.stoa.org/places/570640,Pylos/Koryphasion,settlement,-750,640,255293,http://sws.geonames.org/255293/,Pylos,distance,5.426,precise,settlement,PPLA3,seat of a third-order administrative division
570640,http://pleiades.stoa.org/places/570640,Pylos/Koryphasion,settlement,-750,640,259301,http://sws.geonames.org/259301/,Koryfasi,distance,5.734,precise,settlement,PPL,populated place
570641,http://pleiades.stoa.org/places/570641,Pyrgoi/Pyrgos,"settlement, settlement-modern",-750,2099,255231,http://sws.geonames.org/255231/,Pírgos,bbox,0.0,rough,settlement,PPL,populated place
570642,http://pleiades.stoa.org/places/570642,Pyrrichos,"settlement, archaeological-site",-750,300,255200,http://sws.geonames.org/255200/,Pýrrichos,distance,0.367,precise,settlement,PPL,populated place
570652,http://pleiades.stoa.org/places/570652,Salmone,settlement,-550,300,254134,http://sws.geonames.org/254134/,Salmóni,distance,5.073,precise,settlement,PPL,populated place
570653,http://pleiades.stoa.org/places/570653,Samikon/Samia,"city-wall, settlement",-550,300,254122,http://sws.geonames.org/254122/,Samikó,distance,5.218,precise,settlement,PPL,populated place
570654,http://pleiades.stoa.org/places/570654,Saronicus Sinus,water-open,-30,2100,254052,http://sws.geonames.org/254052/,Gulf of Aegina,bbox,0.0,related,water-open,GULF,gulf
570658,http://pleiades.stoa.org/places/570658,Selino(u)s (settlement),settlement,-550,-30,258842,http://sws.geonames.org/258842/,Krestena,distance,2.978,precise,settlement,PPLA3,seat of a third-order administrative division
570659,http://pleiades.stoa.org/places/570659,Selino(u)s (river near Krestena),river,-30,2099,258842,http://sws.geonames.org/258842/,Krestena,bbox,0.0,rough,river,PPLA3,seat of a third-order administrative division
570661,http://pleiades.stoa.org/places/570661,Selinous (river),river,-30,2099,254025,http://sws.geonames.org/254025/,Selinoúntas,bbox,0.0,rough,river,PPL,populated place
570662,http://pleiades.stoa.org/places/570662,Sellasia,"ruin, settlement",-330,300,254015,http://sws.geonames.org/254015/,Sellasía,distance,0.158,precise,settlement,PPL,populated place
570668,http://pleiades.stoa.org/places/570668,Sicyon/Demetrias,settlement,-750,1999,253878,http://sws.geonames.org/253878/,Sicyon,distance,1.102,precise,settlement,PPL,populated place
570679,http://pleiades.stoa.org/places/570679,Skyllaion (promontory),cape,-30,2100,253634,http://sws.geonames.org/253634/,Cape Skili,distance,0.231,precise,cape,CAPE,cape
570685,http://pleiades.stoa.org/places/570685,Sparta,"settlement, temple, temple-2, archaeological-site",-850,300,253394,http://sws.geonames.org/253394/,Sparti,bbox,0.0,precise,"settlement, temple, temple-2",PPLA2,seat of a second-order administrative division
570686,http://pleiades.stoa.org/places/570686,Sphakteria (island),island,1700,2100,253964,http://sws.geonames.org/253964/,Ífalos Sfaktirías,distance,1.925,precise,island,SHOL,shoal(s)
570686,http://pleiades.stoa.org/places/570686,Sphakteria (island),island,1700,2100,253965,http://sws.geonames.org/253965/,Nisí Sfaktiría,distance,0.038,precise,island,ISL,island
570702,http://pleiades.stoa.org/places/570702,Tainaron (settlement),"settlement, port",-750,300,253065,http://sws.geonames.org/253065/,Cape Matapan,distance,1.805,precise,settlement,CAPE,cape
570707,http://pleiades.stoa.org/places/570707,Tegea,settlement,-750,640,265368,http://sws.geonames.org/265368/,Tegea,distance,0.068,precise,settlement,PPL,populated place
570710,http://pleiades.stoa.org/places/570710,Temenion,settlement,-750,300,8658883,http://sws.geonames.org/8658883/,,distance,0.69,precise,settlement,PPL,populated place
570715,http://pleiades.stoa.org/places/570715,Thalamai,"settlement, settlement-modern",-750,2099,252983,http://sws.geonames.org/252983/,Thalámai,distance,0.367,precise,settlement,PPL,populated place
570716,http://pleiades.stoa.org/places/570716,Thaliades,settlement,-750,300,11395655,http://sws.geonames.org/11395655/,Thaliades,distance,0.039,precise,settlement,ANS,archaeological/prehistoric site
570720,http://pleiades.stoa.org/places/570720,Theisoa,"castle, ruin, settlement, acropolis",-750,2099,252912,http://sws.geonames.org/252912/,Theisoa,distance,2.498,precise,settlement,PPL,populated place
570730,http://pleiades.stoa.org/places/570730,Thoknia,"settlement, settlement-modern",-750,2099,252908,http://sws.geonames.org/252908/,Thoknía,distance,0.329,precise,settlement,PPL,populated place
570733,http://pleiades.stoa.org/places/570733,Thouria,"settlement, acropolis",-750,300,252891,http://sws.geonames.org/252891/,Thouría,distance,2.814,precise,settlement,PPL,populated place
570737,http://pleiades.stoa.org/places/570737,Thyrides,cape,-30,2100,254770,http://sws.geonames.org/254770/,Ákra Poúnda,distance,4.077,precise,cape,PT,point
570740,http://pleiades.stoa.org/places/570740,Tiryns,"settlement, findspot",-2000,2100,252849,http://sws.geonames.org/252849/,Tiryns,distance,0.252,precise,settlement,PPL,populated place
