child_qid,child_label,parent_qid,parent_label,direction,level
Q27096220,natural geographic entity,Q27096213,geographic entity,up,2
Q4421,forest,Q27096220,natural geographic entity,down,2
Q175208,biotope,Q27096220,natural geographic entity,down,2
Q183273,geographical pole,Q27096220,natural geographic entity,down,2
Q348567,geomagnetic pole,Q27096220,natural geographic entity,down,2
Q1701967,coastline,Q27096220,natural geographic entity,down,2
Q1970725,natural region,Q27096220,natural geographic entity,down,2
Q10862618,mountain saddle,Q27096220,natural geographic entity,down,2
Q35145263,natural geographic object,Q27096220,natural geographic entity,down,2
Q63245279,magnetic pole of Earth,Q27096220,natural geographic entity,down,2
Q131521567,ridge section,Q27096220,natural geographic entity,down,2
Q115385384,astronomical body part,Q13196193,part,up,2
Q35145263,natural geographic object,Q115385384,astronomical body part,down,2
Q3257686,locality,Q486972,human settlement,up,2
Q3257686,locality,Q2221906,geographic location,up,2
Q3257686,locality,Q48907157,section of populated place,up,2
Q228385,Zugewandter Ort,Q3257686,locality,down,2
Q852031,center of population,Q3257686,locality,down,2
Q1427510,Posad,Q3257686,locality,down,2
Q1529096,village of Turkey,Q3257686,locality,down,2
Q1759006,Q1759006,Q3257686,locality,down,2
Q2191560,skid row,Q3257686,locality,down,2
Q2937025,Cap Diego,Q3257686,locality,down,2
Q3446093,Saltpeter works,Q3257686,locality,down,2
Q3545675,city of license,Q3257686,locality,down,2
Q3835961,località,Q3257686,locality,down,2
Q5978208,locality of Colombia,Q3257686,locality,down,2
Q7930989,city or town,Q3257686,locality,down,2
Q11939023,populated place nucleus,Q3257686,locality,down,2
Q12271325,Q12271325,Q3257686,locality,down,2
Q13526752,lugar,Q3257686,locality,down,2
Q14625152,cave city,Q3257686,locality,down,2
Q16652878,zaimka,Q3257686,locality,down,2
Q20541692,settlement in Galicia,Q3257686,locality,down,2
Q26714626,large village,Q3257686,locality,down,2
Q28803049,Q28803049,Q3257686,locality,down,2
Q30114493,bounded rural locality,Q3257686,locality,down,2
Q39881836,Q39881836,Q3257686,locality,down,2
Q52154375,district or neighborhood of Los Angeles,Q3257686,locality,down,2
Q99980522,Q99980522,Q3257686,locality,down,2
Q107104511,central place,Q3257686,locality,down,2
Q117532137,pueblo,Q3257686,locality,down,2
Q120041664,Q120041664,Q3257686,locality,down,2
Q123340192,pobláu,Q3257686,locality,down,2
Q123436172,Q123436172,Q3257686,locality,down,2
Q132967635,port settlement,Q3257686,locality,down,2
Q134411314,district or neighborhood of Milano,Q3257686,locality,down,2
Q136031835,Q136031835,Q3257686,locality,down,2
Q57821,fortification,Q97095925,military area,down,2
Q4193799,free-fire zone,Q97095925,military area,down,2
Q5477659,firing range,Q97095925,military area,down,2
Q11637434,military reservation,Q97095925,military area,down,2
Q11836899,military restricted area,Q97095925,military area,down,2
Q16934465,military exclusion zone,Q97095925,military area,down,2
Q18691599,military installation,Q97095925,military area,down,2
Q136376981,temporary military area,Q97095925,military area,down,2
Q136562987,military testing area,Q97095925,military area,down,2
Q138156554,base area,Q97095925,military area,down,2
Q97095925,military area,Q56061,administrative territorial entity,up,2
Q97095925,military area,Q82794,region,up,2
Q97095925,military area,Q2221906,geographic location,up,2
Q97095925,military area,Q17350442,venue,up,2
Q18635222,location of an event,Q618123,geographical feature,up,2
Q18635222,location of an event,Q17334923,physical location,up,2
Q685332,ground zero,Q18635222,location of an event,down,2
Q1291195,location of discovery,Q18635222,location of an event,down,2
Q1322263,place of birth,Q18635222,location of an event,down,2
Q12131650,location of burial,Q18635222,location of an event,down,2
Q15921563,crash site,Q18635222,location of an event,down,2
Q18658526,place of death,Q18635222,location of an event,down,2
Q20666188,hometown,Q18635222,location of an event,down,2
Q23764314,sports location,Q18635222,location of an event,down,2
Q138018332,location collected,Q18635222,location of an event,down,2
Q27096235,artificial geographic entity,Q16686448,artificial object,up,2
Q27096235,artificial geographic entity,Q27096213,geographic entity,up,2
Q131596,farm,Q27096235,artificial geographic entity,down,2
Q201884,isogloss,Q27096235,artificial geographic entity,down,2
Q800279,railway facility,Q27096235,artificial geographic entity,down,2
Q815241,runestone,Q27096235,artificial geographic entity,down,2
Q903658,demarcation line,Q27096235,artificial geographic entity,down,2
Q924286,transport network,Q27096235,artificial geographic entity,down,2
Q953523,language border,Q27096235,artificial geographic entity,down,2
Q1211146,rock art,Q27096235,artificial geographic entity,down,2
Q1515063,Q1515063,Q27096235,artificial geographic entity,down,2
Q1901835,seat of government,Q27096235,artificial geographic entity,down,2
Q2151479,execution site,Q27096235,artificial geographic entity,down,2
Q2556234,wine producing locality,Q27096235,artificial geographic entity,down,2
Q2791610,land station,Q27096235,artificial geographic entity,down,2
Q4329073,Q4329073,Q27096235,artificial geographic entity,down,2
Q4567002,cultural environment in Norway,Q27096235,artificial geographic entity,down,2
Q4580177,basic statistical unit,Q27096235,artificial geographic entity,down,2
Q5037298,car turntable,Q27096235,artificial geographic entity,down,2
Q5179216,coverage map,Q27096235,artificial geographic entity,down,2
Q10277595,tourist resort,Q27096235,artificial geographic entity,down,2
Q10494269,real property,Q27096235,artificial geographic entity,down,2
Q11811686,national parks of Europe,Q27096235,artificial geographic entity,down,2
Q11811687,national parks of Asia,Q27096235,artificial geographic entity,down,2
Q12376661,artificial body of water,Q27096235,artificial geographic entity,down,2
Q13226383,facility,Q27096235,artificial geographic entity,down,2
Q15642541,human-geographic territorial entity,Q27096235,artificial geographic entity,down,2
Q16353936,Q16353936,Q27096235,artificial geographic entity,down,2
Q16859021,"cemetery, burial plot, or tomb",Q27096235,artificial geographic entity,down,2
Q18562917,high-voltage power line,Q27096235,artificial geographic entity,down,2
Q19610511,township,Q27096235,artificial geographic entity,down,2
Q25964111,group of settlements,Q27096235,artificial geographic entity,down,2
Q28041669,village center,Q27096235,artificial geographic entity,down,2
Q28864185,proposed administrative territorial entity,Q27096235,artificial geographic entity,down,2
Q35145743,artificial geographic object,Q27096235,artificial geographic entity,down,2
Q38239255,churchyard cross,Q27096235,artificial geographic entity,down,2
Q53732481,nuclear test site,Q27096235,artificial geographic entity,down,2
Q58121874,place of permanent residency,Q27096235,artificial geographic entity,down,2
Q70004547,Q70004547,Q27096235,artificial geographic entity,down,2
Q105889895,religious site,Q27096235,artificial geographic entity,down,2
Q106908189,cultural environment,Q27096235,artificial geographic entity,down,2
Q120893611,development,Q27096235,artificial geographic entity,down,2
Q122921306,isograph,Q27096235,artificial geographic entity,down,2
Q123964505,populated place,Q27096235,artificial geographic entity,down,2
Q134465174,Q134465174,Q27096235,artificial geographic entity,down,2
Q134515523,railway area,Q27096235,artificial geographic entity,down,2
Q138548431,Q138548431,Q27096235,artificial geographic entity,down,2
Q138548439,Q138548439,Q27096235,artificial geographic entity,down,2
Q20719696,physico-geographical object,Q223557,physical object,up,2
Q20719696,physico-geographical object,Q618123,geographical feature,up,2
Q15324,body of water,Q20719696,physico-geographical object,down,2
Q43619,natural environment,Q20719696,physico-geographical object,down,2
Q43742,oasis,Q20719696,physico-geographical object,down,2
Q75762,Zamenhof-Esperanto object,Q20719696,physico-geographical object,down,2
Q205895,landmass,Q20719696,physico-geographical object,down,2
Q215680,tectonic plate,Q20719696,physico-geographical object,down,2
Q419990,accretionary wedge,Q20719696,physico-geographical object,down,2
Q468756,shore,Q20719696,physico-geographical object,down,2
Q1402592,island group,Q20719696,physico-geographical object,down,2
Q1789796,ridge,Q20719696,physico-geographical object,down,2
Q2140450,geologic province,Q20719696,physico-geographical object,down,2
Q2454987,trough,Q20719696,physico-geographical object,down,2
Q3267791,pressure system,Q20719696,physico-geographical object,down,2
Q4376626,Q4376626,Q20719696,physico-geographical object,down,2
Q5464261,fold and thrust belt,Q20719696,physico-geographical object,down,2
Q9307684,Q9307684,Q20719696,physico-geographical object,down,2
Q11220541,Q11220541,Q20719696,physico-geographical object,down,2
Q12529452,human-made landform,Q20719696,physico-geographical object,down,2
Q15656329,Solid Earth,Q20719696,physico-geographical object,down,2
Q18620969,Q18620969,Q20719696,physico-geographical object,down,2
Q20671979,geosite,Q20719696,physico-geographical object,down,2
Q20719633,extraterrestrial lake,Q20719696,physico-geographical object,down,2
Q105343374,coastal waters,Q20719696,physico-geographical object,down,2
Q56061,administrative territorial entity,Q2221906,geographic location,up,2
Q56061,administrative territorial entity,Q15642541,human-geographic territorial entity,up,2
Q56061,administrative territorial entity,Q16562419,political entity,up,2
Q7688,raion,Q56061,administrative territorial entity,down,2
Q7695,march,Q56061,administrative territorial entity,down,2
Q12829,comarca,Q56061,administrative territorial entity,down,2
Q19576,wilayah,Q56061,administrative territorial entity,down,2
Q23244,Zählsprengel,Q56061,administrative territorial entity,down,2
Q26824,Alentejo region,Q56061,administrative territorial entity,down,2
Q28575,county,Q56061,administrative territorial entity,down,2
Q34876,province,Q56061,administrative territorial entity,down,2
Q41691,demilitarized zone,Q56061,administrative territorial entity,down,2
Q42132,eup,Q56061,administrative territorial entity,down,2
Q46169,national park,Q56061,administrative territorial entity,down,2
Q50298,administrative territorial entity of Macau,Q56061,administrative territorial entity,down,2
Q107390,federated state,Q56061,administrative territorial entity,down,2
Q132017,river basin district,Q56061,administrative territorial entity,down,2
Q149621,district,Q56061,administrative territorial entity,down,2
Q158490,Gaeltacht,Q56061,administrative territorial entity,down,2
Q161243,dependent territory,Q56061,administrative territorial entity,down,2
Q171308,oblast,Q56061,administrative territorial entity,down,2
Q174450,Roman Tetrarchy,Q56061,administrative territorial entity,down,2
Q179997,Thirteen Colonies,Q56061,administrative territorial entity,down,2
Q183366,territory,Q56061,administrative territorial entity,down,2
Q188063,fiefdom,Q56061,administrative territorial entity,down,2
Q192611,electoral unit,Q56061,administrative territorial entity,down,2
Q205723,circary of the Premonstratensian Order,Q56061,administrative territorial entity,down,2
Q215389,Zemgale,Q56061,administrative territorial entity,down,2
Q223573,barony,Q56061,administrative territorial entity,down,2
Q231838,special district,Q56061,administrative territorial entity,down,2
Q241731,Grande Lisboa Subregion,Q56061,administrative territorial entity,down,2
Q253326,cadastral municipality,Q56061,administrative territorial entity,down,2
Q253836,judicial district,Q56061,administrative territorial entity,down,2
Q254978,burgh,Q56061,administrative territorial entity,down,2
Q261398,Hofmark,Q56061,administrative territorial entity,down,2
Q264441,Bezirk,Q56061,administrative territorial entity,down,2
Q313354,hundred,Q56061,administrative territorial entity,down,2
Q315023,Amtsbezirk,Q56061,administrative territorial entity,down,2
Q353344,countship,Q56061,administrative territorial entity,down,2
Q369385,rural community of Senegal,Q56061,administrative territorial entity,down,2
Q395994,capital district or territory,Q56061,administrative territorial entity,down,2
Q399445,amt,Q56061,administrative territorial entity,down,2
Q401315,Sestiere,Q56061,administrative territorial entity,down,2
Q427530,timar,Q56061,administrative territorial entity,down,2
Q451019,gutsbezirk,Q56061,administrative territorial entity,down,2
Q474818,business improvement district,Q56061,administrative territorial entity,down,2
Q490933,local community,Q56061,administrative territorial entity,down,2
Q494978,special economic zone,Q56061,administrative territorial entity,down,2
Q514860,province of Armenia,Q56061,administrative territorial entity,down,2
Q515716,prefecture,Q56061,administrative territorial entity,down,2
Q518429,Terziere,Q56061,administrative territorial entity,down,2
Q528219,Imperial Village,Q56061,administrative territorial entity,down,2
Q531230,association of local governments in Iberia,Q56061,administrative territorial entity,down,2
Q572784,sitio,Q56061,administrative territorial entity,down,2
Q572975,opština,Q56061,administrative territorial entity,down,2
Q589596,Contado,Q56061,administrative territorial entity,down,2
Q607608,phyle,Q56061,administrative territorial entity,down,2
Q629870,län,Q56061,administrative territorial entity,down,2
Q637017,episcopal conference,Q56061,administrative territorial entity,down,2
Q642961,Reichsgau,Q56061,administrative territorial entity,down,2
Q643589,department,Q56061,administrative territorial entity,down,2
Q662296,shire,Q56061,administrative territorial entity,down,2
Q687121,Volost,Q56061,administrative territorial entity,down,2
Q691899,kraj,Q56061,administrative territorial entity,down,2
Q696970,Lands of the Crown of Saint Stephen,Q56061,administrative territorial entity,down,2
Q702081,water board in the Netherlands,Q56061,administrative territorial entity,down,2
Q702842,municipal arrondissement of France,Q56061,administrative territorial entity,down,2
Q718570,circuit,Q56061,administrative territorial entity,down,2
Q746529,mukim,Q56061,administrative territorial entity,down,2
Q748331,stanitsa,Q56061,administrative territorial entity,down,2
Q770948,okres,Q56061,administrative territorial entity,down,2
Q782614,autonomous region,Q56061,administrative territorial entity,down,2
Q788176,autonomous administrative territorial entity,Q56061,administrative territorial entity,down,2
Q806359,bandon,Q56061,administrative territorial entity,down,2
Q817477,tehsil,Q56061,administrative territorial entity,down,2
Q837766,local authority,Q56061,administrative territorial entity,down,2
Q839328,fu,Q56061,administrative territorial entity,down,2
Q854140,Bezirksamt,Q56061,administrative territorial entity,down,2
Q905280,pyatina,Q56061,administrative territorial entity,down,2
Q923805,trittys,Q56061,administrative territorial entity,down,2
Q927591,District Management Area,Q56061,administrative territorial entity,down,2
Q934998,concessions in Tianjin,Q56061,administrative territorial entity,down,2
Q941150,Plusregio,Q56061,administrative territorial entity,down,2
Q943429,maritime province,Q56061,administrative territorial entity,down,2
Q956663,Hreppur,Q56061,administrative territorial entity,down,2
Q1006002,Q1006002,Q56061,administrative territorial entity,down,2
Q1008803,federal territory of Malaysia,Q56061,administrative territorial entity,down,2
Q1016039,Burgsuchung,Q56061,administrative territorial entity,down,2
Q1019982,subdivision of Rome,Q56061,administrative territorial entity,down,2
Q1021233,Bürgermeisterei,Q56061,administrative territorial entity,down,2
Q1033904,cantref,Q56061,administrative territorial entity,down,2
Q1048835,political territorial entity,Q56061,administrative territorial entity,down,2
Q1068927,CdZ-Gebiet,Q56061,administrative territorial entity,down,2
Q1087624,nahiyah,Q56061,administrative territorial entity,down,2
Q1141653,prowincja,Q56061,administrative territorial entity,down,2
Q1175512,county town,Q56061,administrative territorial entity,down,2
Q1200068,captaincy,Q56061,administrative territorial entity,down,2
Q1288520,local council in Israel,Q56061,administrative territorial entity,down,2
Q1367821,subprefecture,Q56061,administrative territorial entity,down,2
Q1427085,okrug,Q56061,administrative territorial entity,down,2
Q1434544,commandry,Q56061,administrative territorial entity,down,2
Q1454036,state country,Q56061,administrative territorial entity,down,2
Q1464870,pieve,Q56061,administrative territorial entity,down,2
Q5055981,council of Asturies,Q56061,administrative territorial entity,down,2
Q5121385,circle,Q56061,administrative territorial entity,down,2
Q5124027,city proper,Q56061,administrative territorial entity,down,2
Q5124670,civil parish,Q56061,administrative territorial entity,down,2
Q5154611,community,Q56061,administrative territorial entity,down,2
Q5163232,Consistory,Q56061,administrative territorial entity,down,2
Q5195043,borough,Q56061,administrative territorial entity,down,2
Q5214867,federal territory,Q56061,administrative territorial entity,down,2
Q5284423,division,Q56061,administrative territorial entity,down,2
Q5305553,drainage district,Q56061,administrative territorial entity,down,2
Q5312628,protectorate,Q56061,administrative territorial entity,down,2
Q5422193,extractive reserve,Q56061,administrative territorial entity,down,2
Q5639312,voivodeship,Q56061,administrative territorial entity,down,2
Q5649349,Q5649349,Q56061,administrative territorial entity,down,2
Q5738715,cacicazgo,Q56061,administrative territorial entity,down,2
Q5759945,highway district,Q56061,administrative territorial entity,down,2
Q5982983,jurisdiction,Q56061,administrative territorial entity,down,2
Q6063891,partido,Q56061,administrative territorial entity,down,2
Q6073798,irrigation district,Q56061,administrative territorial entity,down,2
Q6138000,Q6138000,Q56061,administrative territorial entity,down,2
Q6146459,Three Fanzhen of Hebei,Q56061,administrative territorial entity,down,2
Q6647173,Visoko during the Middle Ages,Q56061,administrative territorial entity,down,2
Q6664281,local board of health,Q56061,administrative territorial entity,down,2
Q6664441,Local justice areas,Q56061,administrative territorial entity,down,2
Q6926427,mouza,Q56061,administrative territorial entity,down,2
Q7179402,petty sessional division,Q56061,administrative territorial entity,down,2
Q7225125,political subdivison,Q56061,administrative territorial entity,down,2
Q7229768,populated center of Peru,Q56061,administrative territorial entity,down,2
Q7309444,registration district,Q56061,administrative territorial entity,down,2
Q7318016,revenue block,Q56061,administrative territorial entity,down,2
Q7425963,Satavado,Q56061,administrative territorial entity,down,2
Q7444705,sector,Q56061,administrative territorial entity,down,2
Q7551933,mahallah,Q56061,administrative territorial entity,down,2
Q7600116,stannary,Q56061,administrative territorial entity,down,2
Q7603694,state government of the United States,Q56061,administrative territorial entity,down,2
Q7630982,Subcouncils of the City of Cape Town,Q56061,administrative territorial entity,down,2
Q7840289,tribal council,Q56061,administrative territorial entity,down,2
Q7930254,vill,Q56061,administrative territorial entity,down,2
Q7968930,ward,Q56061,administrative territorial entity,down,2
Q8071905,Zillah,Q56061,administrative territorial entity,down,2
Q9065457,Quiñón,Q56061,administrative territorial entity,down,2
Q9283961,incorporated town,Q56061,administrative territorial entity,down,2
Q9289122,mission,Q56061,administrative territorial entity,down,2
Q10267336,neighborhood of Madrid,Q56061,administrative territorial entity,down,2
Q10296503,župa,Q56061,administrative territorial entity,down,2
Q10397462,Q10397462,Q56061,administrative territorial entity,down,2
Q10426851,Q10426851,Q56061,administrative territorial entity,down,2
Q10493346,FA- Regions,Q56061,administrative territorial entity,down,2
Q10501441,parish of Sweden,Q56061,administrative territorial entity,down,2
Q10501704,Q10501704,Q56061,administrative territorial entity,down,2
Q10527168,Q10527168,Q56061,administrative territorial entity,down,2
Q10553306,lagsaga,Q56061,administrative territorial entity,down,2
Q10686109,Q10686109,Q56061,administrative territorial entity,down,2
Q10717920,Q10717920,Q56061,administrative territorial entity,down,2
Q10750713,mandamento,Q56061,administrative territorial entity,down,2
Q10910840,ting,Q56061,administrative territorial entity,down,2
Q10915529,administrative division of Taiwan under Japanese rule,Q56061,administrative territorial entity,down,2
Q11317895,Chikyap,Q56061,administrative territorial entity,down,2
Q11497966,designated section,Q56061,administrative territorial entity,down,2
Q11696869,Q11696869,Q56061,administrative territorial entity,down,2
Q11962720,Q11962720,Q56061,administrative territorial entity,down,2
Q12047623,burgraviate,Q56061,administrative territorial entity,down,2
Q12054099,neighborhood of Jerusalem,Q56061,administrative territorial entity,down,2
Q12055729,Q12055729,Q56061,administrative territorial entity,down,2
Q12076836,administrative territorial entity of a single country,Q56061,administrative territorial entity,down,2
Q12134916,centre of oblast,Q56061,administrative territorial entity,down,2
Q12192570,Mikhlaf,Q56061,administrative territorial entity,down,2
Q12253769,Q12253769,Q56061,administrative territorial entity,down,2
Q12378030,Q12378030,Q56061,administrative territorial entity,down,2
Q12584174,administrative units of Goryeo,Q56061,administrative territorial entity,down,2
Q12645515,zajednica općina,Q56061,administrative territorial entity,down,2
Q12739243,development region of Moldova,Q56061,administrative territorial entity,down,2
Q12775789,self-governing region of Slovakia,Q56061,administrative territorial entity,down,2
Q12778511,vicariate,Q56061,administrative territorial entity,down,2
Q12813115,urban area in Sweden,Q56061,administrative territorial entity,down,2
Q12978349,Special Grade Municipalities,Q56061,administrative territorial entity,down,2
Q13048807,Community of Villages of Calatayud,Q56061,administrative territorial entity,down,2
Q13081440,Bosansko Primorje,Q56061,administrative territorial entity,down,2
Q13135263,Q13135263,Q56061,administrative territorial entity,down,2
Q13136631,Q13136631,Q56061,administrative territorial entity,down,2
Q13164628,Heung,Q56061,administrative territorial entity,down,2
Q13358519,parish,Q56061,administrative territorial entity,down,2
Q13358528,fiscal district,Q56061,administrative territorial entity,down,2
Q13410445,rione,Q56061,administrative territorial entity,down,2
Q13414761,county of Oregon,Q56061,administrative territorial entity,down,2
Q13434889,Q13434889,Q56061,administrative territorial entity,down,2
Q15066925,region of Augustan Italy,Q56061,administrative territorial entity,down,2
Q15068469,county of Moldavia,Q56061,administrative territorial entity,down,2
Q15092344,urban area in Norway,Q56061,administrative territorial entity,down,2
Q15632166,city part of Cologne,Q56061,administrative territorial entity,down,2
Q15637757,mahakuma,Q56061,administrative territorial entity,down,2
Q15642566,non-political administrative territorial entity,Q56061,administrative territorial entity,down,2
Q15646667,administrative territorial entity of more than one country,Q56061,administrative territorial entity,down,2
Q15725677,pedanía,Q56061,administrative territorial entity,down,2
Q15901936,district of South Korea,Q56061,administrative territorial entity,down,2
Q16319112,Generalbezirk,Q56061,administrative territorial entity,down,2
Q16323327,reindeer herding district,Q56061,administrative territorial entity,down,2
Q16323596,fylke,Q56061,administrative territorial entity,down,2
Q16569447,Q16569447,Q56061,administrative territorial entity,down,2
Q16615865,coastal water body,Q56061,administrative territorial entity,down,2
Q1492823,ecclesiastical district,Q56061,administrative territorial entity,down,2
Q1494307,Landscape,Q56061,administrative territorial entity,down,2
Q1499928,Gemarkung,Q56061,administrative territorial entity,down,2
Q1503171,Península de Setúbal Subregion,Q56061,administrative territorial entity,down,2
Q1529096,village of Turkey,Q56061,administrative territorial entity,down,2
Q1533295,Q1533295,Q56061,administrative territorial entity,down,2
Q1607851,urbs,Q56061,administrative territorial entity,down,2
Q1620908,historical region,Q56061,administrative territorial entity,down,2
Q1627183,Honnschaft,Q56061,administrative territorial entity,down,2
Q1700467,Districts of the City of Bern,Q56061,administrative territorial entity,down,2
Q1761350,sum,Q56061,administrative territorial entity,down,2
Q1764608,muhafazah,Q56061,administrative territorial entity,down,2
Q1771656,mintaqah,Q56061,administrative territorial entity,down,2
Q1780506,commune of Benin,Q56061,administrative territorial entity,down,2
Q1782540,railway town,Q56061,administrative territorial entity,down,2
Q1787683,Kreishauptmannschaft,Q56061,administrative territorial entity,down,2
Q1799794,administrative territorial entity of a specific level,Q56061,administrative territorial entity,down,2
Q1802307,Q1802307,Q56061,administrative territorial entity,down,2
Q1803002,Landherrenschaft,Q56061,administrative territorial entity,down,2
Q1839674,lands inhabited by indigenous peoples,Q56061,administrative territorial entity,down,2
Q1843439,Q1843439,Q56061,administrative territorial entity,down,2
Q1852178,locality of Düsseldorf,Q56061,administrative territorial entity,down,2
Q1887248,Q1887248,Q56061,administrative territorial entity,down,2
Q2012859,Q2012859,Q56061,administrative territorial entity,down,2
Q2023000,Khutor,Q56061,administrative territorial entity,down,2
Q2029618,markaz,Q56061,administrative territorial entity,down,2
Q2113098,Q2113098,Q56061,administrative territorial entity,down,2
Q2135479,Q2135479,Q56061,administrative territorial entity,down,2
Q2140699,wine-producing region,Q56061,administrative territorial entity,down,2
Q2187971,Q2187971,Q56061,administrative territorial entity,down,2
Q2198484,municipal district,Q56061,administrative territorial entity,down,2
Q2246189,justiciarate,Q56061,administrative territorial entity,down,2
Q2250551,Généralité,Q56061,administrative territorial entity,down,2
Q2269077,historical province of Slovenia,Q56061,administrative territorial entity,down,2
Q2298529,corregimiento,Q56061,administrative territorial entity,down,2
Q2309206,Q2309206,Q56061,administrative territorial entity,down,2
Q2311958,canton,Q56061,administrative territorial entity,down,2
Q2313031,Daerah,Q56061,administrative territorial entity,down,2
Q2345593,sovereign base area,Q56061,administrative territorial entity,down,2
Q2383962,vicariate (Eastern Orthodoxy),Q56061,administrative territorial entity,down,2
Q2401504,darugha,Q56061,administrative territorial entity,down,2
Q2417776,Negara,Q56061,administrative territorial entity,down,2
Q2462754,Q2462754,Q56061,administrative territorial entity,down,2
Q2463598,túath,Q56061,administrative territorial entity,down,2
Q2514025,posyolok,Q56061,administrative territorial entity,down,2
Q2573746,sotnia,Q56061,administrative territorial entity,down,2
Q2576151,daïra,Q56061,administrative territorial entity,down,2
Q2714042,Residency,Q56061,administrative territorial entity,down,2
Q2715334,Q2715334,Q56061,administrative territorial entity,down,2
Q2732840,gram panchayat,Q56061,administrative territorial entity,down,2
Q2738486,krai,Q56061,administrative territorial entity,down,2
Q2749147,castellany,Q56061,administrative territorial entity,down,2
Q2876066,Proto-canton,Q56061,administrative territorial entity,down,2
Q2883346,liberty,Q56061,administrative territorial entity,down,2
Q2885819,ledanía,Q56061,administrative territorial entity,down,2
Q2983893,quarter,Q56061,administrative territorial entity,down,2
Q2989457,urban-type settlement,Q56061,administrative territorial entity,down,2
Q2991489,county palatine,Q56061,administrative territorial entity,down,2
Q3079027,national forest,Q56061,administrative territorial entity,down,2
Q3154693,city council,Q56061,administrative territorial entity,down,2
Q3218517,Q3218517,Q56061,administrative territorial entity,down,2
Q3266850,commune,Q56061,administrative territorial entity,down,2
Q3299260,local government area,Q56061,administrative territorial entity,down,2
Q3351566,Pargana,Q56061,administrative territorial entity,down,2
Q3373424,pays d'élection,Q56061,administrative territorial entity,down,2
Q3388229,Stake,Q56061,administrative territorial entity,down,2
Q3388233,pieve,Q56061,administrative territorial entity,down,2
Q3397866,poor law union,Q56061,administrative territorial entity,down,2
Q3403564,ecclesiastical principality,Q56061,administrative territorial entity,down,2
Q3434769,macroregion,Q56061,administrative territorial entity,down,2
Q3455526,Q3455526,Q56061,administrative territorial entity,down,2
Q3491994,subdistrict,Q56061,administrative territorial entity,down,2
Q3532042,block,Q56061,administrative territorial entity,down,2
Q3573670,Q3573670,Q56061,administrative territorial entity,down,2
Q3677901,Q3677901,Q56061,administrative territorial entity,down,2
Q3818638,mudiriyah,Q56061,administrative territorial entity,down,2
Q3880437,Oba,Q56061,administrative territorial entity,down,2
Q3927262,district of Salzburg,Q56061,administrative territorial entity,down,2
Q3976625,administrative territorial entity of the Kingdom of Two Sicilies,Q56061,administrative territorial entity,down,2
Q3976662,subdivision of Palermo,Q56061,administrative territorial entity,down,2
Q4057823,Q4057823,Q56061,administrative territorial entity,down,2
Q4120211,regional organization,Q56061,administrative territorial entity,down,2
Q4208486,qadiyat,Q56061,administrative territorial entity,down,2
Q4273902,mahal,Q56061,administrative territorial entity,down,2
Q4286337,city district,Q56061,administrative territorial entity,down,2
Q4330568,kanton,Q56061,administrative territorial entity,down,2
Q4342434,Palanca,Q56061,administrative territorial entity,down,2
Q4370308,regiment,Q56061,administrative territorial entity,down,2
Q4393587,republic,Q56061,administrative territorial entity,down,2
Q4439316,stan,Q56061,administrative territorial entity,down,2
Q4446026,Sumon,Q56061,administrative territorial entity,down,2
Q4535144,yurt,Q56061,administrative territorial entity,down,2
Q4580177,basic statistical unit,Q56061,administrative territorial entity,down,2
Q4683572,West Bank areas in the Oslo II Accord,Q56061,administrative territorial entity,down,2
Q4788676,area of responsibility,Q56061,administrative territorial entity,down,2
Q4856913,banner,Q56061,administrative territorial entity,down,2
Q4891503,cora,Q56061,administrative territorial entity,down,2
Q4927168,Block Panchayat,Q56061,administrative territorial entity,down,2
Q4996207,bailiwick,Q56061,administrative territorial entity,down,2
Q5036885,captaincy of the Portuguese Empire,Q56061,administrative territorial entity,down,2
Q79414634,Districts in Linz,Q56061,administrative territorial entity,down,2
Q79423884,"quarter in Leipzig, Germany",Q56061,administrative territorial entity,down,2
Q79423998,Q79423998,Q56061,administrative territorial entity,down,2
Q79424059,district of Chemnitz,Q56061,administrative territorial entity,down,2
Q84599126,Commune,Q56061,administrative territorial entity,down,2
Q87041240,administrative territorial entity in sports,Q56061,administrative territorial entity,down,2
Q89423566,Q89423566,Q56061,administrative territorial entity,down,2
Q92157630,school sector,Q56061,administrative territorial entity,down,2
Q95675149,political district,Q56061,administrative territorial entity,down,2
Q95993392,populated place of Bulgaria,Q56061,administrative territorial entity,down,2
Q96180429,city district of Langenhagen,Q56061,administrative territorial entity,down,2
Q96371482,Administrative divisions of the Dutch East Indies,Q56061,administrative territorial entity,down,2
Q97095925,military area,Q56061,administrative territorial entity,down,2
Q97312698,"city district in Hannover, Germany",Q56061,administrative territorial entity,down,2
Q98104322,cadastral department,Q56061,administrative territorial entity,down,2
Q98772493,administrative territorial entity of Company rule in India,Q56061,administrative territorial entity,down,2
Q102131920,thikana,Q56061,administrative territorial entity,down,2
Q105063846,part of the municipality part,Q56061,administrative territorial entity,down,2
Q105370186,tourism region of Slovakia,Q56061,administrative territorial entity,down,2
Q105985227,Q105985227,Q56061,administrative territorial entity,down,2
Q106164421,Q106164421,Q56061,administrative territorial entity,down,2
Q106256482,registration sub-district,Q56061,administrative territorial entity,down,2
Q106342591,new area of the People's Republic of China,Q56061,administrative territorial entity,down,2
Q106411218,Q106411218,Q56061,administrative territorial entity,down,2
