qid,qid_label,periodo_ids,canonical_type,confidence,has_temporal,has_geographical,coverage_badge,p31_rows_count,geo_rows_count,temporal_rows_count,decision_rationale_json
Q1325419,Genji,8m57h7cc2,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,1,1,4,"{""qid"": {""id"": ""Q1325419"", ""label"": ""Genji""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""8m57h7cc2""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q24706"", ""label"": ""Japanese era name""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q776775"", ""label"": ""Keiō""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q730266"", ""label"": ""Bunkyū""}}], ""temporal"": [{""property"": {""id"": ""P2348"", ""label"": ""time period""}, ""value"": {""id"": ""Q184963"", ""label"": ""Edo period""}}, {""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=+1864-03-27T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+1865-04-30T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""8m57h7cc2""}}], ""geographical"": [{""property"": {""id"": ""P17"", ""label"": ""country""}, ""value"": {""id"": ""Q17"", ""label"": ""Japan""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q1325419"", ""label"": ""Genji""}, ""periodo_ids"": [""8m57h7cc2""], ""property_ids"": [""P155"", ""P156"", ""P17"", ""P2348"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q133610270,British Neolithic,kh9dshs59,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,1,1,3,"{""qid"": {""id"": ""Q133610270"", ""label"": ""British Neolithic""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""kh9dshs59""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q816829"", ""label"": ""periodization""}}, {""property"": {""id"": ""P279"", ""label"": ""subclass of""}, ""value"": {""id"": ""Q6993183"", ""label"": ""Neolithic British Isles""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q4096987"", ""label"": ""British Bronze Age""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-4000-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-2200-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""kh9dshs59""}}], ""geographical"": [{""property"": {""id"": ""P17"", ""label"": ""country""}, ""value"": {""id"": ""Q145"", ""label"": ""United Kingdom""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q133610270"", ""label"": ""British Neolithic""}, ""periodo_ids"": [""kh9dshs59""], ""property_ids"": [""P156"", ""P17"", ""P279"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q1471568,Old Babylonian Period,7ffbfw885,UNRESOLVED_FOR_SCA,0.00,true,false,silver,1,0,5,"{""qid"": {""id"": ""Q1471568"", ""label"": ""Old Babylonian Period""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""7ffbfw885""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q11514315"", ""label"": ""historical period""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q114867465"", ""label"": ""Early Old Babylonian Period""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q16530848"", ""label"": ""Middle Babylonian period""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q114869008"", ""label"": ""Middle Hittite Period""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-2004-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-1900-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-1595-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-1600-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""7ffbfw885""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q1471568"", ""label"": ""Old Babylonian Period""}, ""periodo_ids"": [""7ffbfw885""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q15224558,Euromaidan,6c6g3bc6j,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,4,6,4,"{""qid"": {""id"": ""Q15224558"", ""label"": ""Euromaidan""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""6c6g3bc6j""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q686984"", ""label"": ""civil disorder""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q175331"", ""label"": ""demonstration""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q273120"", ""label"": ""protest""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q45382"", ""label"": ""coup d'état""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q16918333"", ""label"": ""2013–2014 Ukrainian political crisis""}}, {""property"": {""id"": ""P527"", ""label"": ""has part(s)""}, ""value"": {""id"": ""Q15733401"", ""label"": ""Revolution of Dignity""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q15860072"", ""label"": ""Russo-Ukrainian War""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=+2013-11-21T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+2014-02-23T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""6c6g3bc6j""}}, {""property"": {""id"": ""P585"", ""label"": ""point in time""}, ""value"": {""id"": null, ""label"": ""time=+2010-00-00T00:00:00Z;precision=8""}}], ""geographical"": [{""property"": {""id"": ""P17"", ""label"": ""country""}, ""value"": {""id"": ""Q212"", ""label"": ""Ukraine""}}, {""property"": {""id"": ""P276"", ""label"": ""location""}, ""value"": {""id"": ""Q863759"", ""label"": ""Maidan Nezalezhnosti""}}, {""property"": {""id"": ""P276"", ""label"": ""location""}, ""value"": {""id"": ""Q212"", ""label"": ""Ukraine""}}, {""property"": {""id"": ""P131"", ""label"": ""located in the administrative territorial entity""}, ""value"": {""id"": ""Q212"", ""label"": ""Ukraine""}}, {""property"": {""id"": ""P131"", ""label"": ""located in the administrative territorial entity""}, ""value"": {""id"": ""Q1899"", ""label"": ""Kyiv""}}, {""property"": {""id"": ""P625"", ""label"": ""coordinate location""}, ""value"": {""id"": null, ""label"": ""{'latitude': 50.45025, 'longitude': 30.52389, 'altitude': None, 'precision': 0.014107862263351832, 'globe': 'http://www.wikidata.org/entity/Q2'}""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q15224558"", ""label"": ""Euromaidan""}, ""periodo_ids"": [""6c6g3bc6j""], ""property_ids"": [""P131"", ""P156"", ""P17"", ""P276"", ""P31"", ""P361"", ""P527"", ""P580"", ""P582"", ""P585"", ""P625"", ""P9350""]}]}"
Q15782728,Old-Assyrian period,7ffbfm56z,UNRESOLVED_FOR_SCA,0.00,true,false,silver,1,0,3,"{""qid"": {""id"": ""Q15782728"", ""label"": ""Old-Assyrian period""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""7ffbfm56z""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q11514315"", ""label"": ""historical period""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q109384761"", ""label"": ""Ur III period""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q114868919"", ""label"": ""Middle Assyrian Period""}}], ""temporal"": [{""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""7ffbfm56z""}}, {""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-1950-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-1750-00-00T00:00:00Z;precision=9""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q15782728"", ""label"": ""Old-Assyrian period""}, ""periodo_ids"": [""7ffbfm56z""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q16530848,Middle Babylonian period,7ffbfch4f,UNRESOLVED_FOR_SCA,0.00,true,false,silver,1,0,3,"{""qid"": {""id"": ""Q16530848"", ""label"": ""Middle Babylonian period""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""7ffbfch4f""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q11514315"", ""label"": ""historical period""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q1471568"", ""label"": ""Old Babylonian Period""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q114867342"", ""label"": ""Early Neo-Babylonian Period""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-1400-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-1100-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""7ffbfch4f""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q16530848"", ""label"": ""Middle Babylonian period""}, ""periodo_ids"": [""7ffbfch4f""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q182688,Victorian era,kh9dsxp46,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,2,1,3,"{""qid"": {""id"": ""Q182688"", ""label"": ""Victorian era""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""kh9dsxp46""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q11514315"", ""label"": ""historical period""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q186408"", ""label"": ""point in time""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q185852"", ""label"": ""Edwardian era""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q2006877"", ""label"": ""Georgian era""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=+1837-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+1901-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""kh9dsxp46""}}], ""geographical"": [{""property"": {""id"": ""P17"", ""label"": ""country""}, ""value"": {""id"": ""Q8680"", ""label"": ""British Empire""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q182688"", ""label"": ""Victorian era""}, ""periodo_ids"": [""kh9dsxp46""], ""property_ids"": [""P155"", ""P156"", ""P17"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q204023,Sengoku period,6c6g3cq26,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,1,1,7,"{""qid"": {""id"": ""Q204023"", ""label"": ""Sengoku period""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""6c6g3cq26""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q11514315"", ""label"": ""historical period""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q334845"", ""label"": ""Muromachi period""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q130436"", ""label"": ""history of Japan""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=+1467-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=+1493-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+1590-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+1573-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+1600-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+1615-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""6c6g3cq26""}}], ""geographical"": [{""property"": {""id"": ""P17"", ""label"": ""country""}, ""value"": {""id"": ""Q17"", ""label"": ""Japan""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q204023"", ""label"": ""Sengoku period""}, ""periodo_ids"": [""6c6g3cq26""], ""property_ids"": [""P17"", ""P31"", ""P361"", ""P580"", ""P582"", ""P9350""]}]}"
Q208297,Irish War of Independence,6c6g3xtnj,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,2,1,3,"{""qid"": {""id"": ""Q208297"", ""label"": ""Irish War of Independence""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""6c6g3xtnj""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q1006311"", ""label"": ""war of national liberation""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q21994376"", ""label"": ""war of independence""}}, {""property"": {""id"": ""P527"", ""label"": ""has part(s)""}, ""value"": {""id"": ""Q3042670"", ""label"": ""Irish Declaration of Independence""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=+1919-01-21T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+1921-07-11T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""6c6g3xtnj""}}], ""geographical"": [{""property"": {""id"": ""P276"", ""label"": ""location""}, ""value"": {""id"": ""Q22890"", ""label"": ""Ireland""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q208297"", ""label"": ""Irish War of Independence""}, ""periodo_ids"": [""6c6g3xtnj""], ""property_ids"": [""P276"", ""P31"", ""P527"", ""P580"", ""P582"", ""P9350""]}]}"
Q209297,Farroupilha Revolution,6c6g3bpt7,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,1,1,3,"{""qid"": {""id"": ""Q209297"", ""label"": ""Farroupilha Revolution""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""6c6g3bpt7""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q15112333"", ""label"": ""Rebellions during the Regency Period in Brazil""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q8465"", ""label"": ""civil war""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=+1835-09-20T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+1845-03-01T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""6c6g3bpt7""}}], ""geographical"": [{""property"": {""id"": ""P276"", ""label"": ""location""}, ""value"": {""id"": ""Q1060042"", ""label"": ""South Region""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q209297"", ""label"": ""Farroupilha Revolution""}, ""periodo_ids"": [""6c6g3bpt7""], ""property_ids"": [""P276"", ""P31"", ""P361"", ""P580"", ""P582"", ""P9350""]}]}"
